Time(s),Length(m),[Calcium],Force(N)
 0.695,0.250014,0.000000,0.413010
 0.696,0.250013,0.000000,0.400941
 0.697,0.250013,0.000000,0.389261
 0.698,0.250012,0.000000,0.377955
 0.699,0.250012,0.000000,0.367012
 0.700,0.250012,0.000000,0.356417
 0.701,0.250011,0.000000,0.346160
 0.702,0.250011,0.000000,0.336227
 0.703,0.250011,0.000000,0.326609
 0.704,0.250010,0.000000,0.317294
 0.705,0.250010,0.000000,0.308271
 0.706,0.250010,0.000000,0.299531
 0.707,0.250010,0.000000,0.291064
 0.708,0.250009,0.000000,0.282861
 0.709,0.250009,0.000000,0.274912
 0.710,0.250009,0.000000,0.267209
 0.711,0.250009,0.000000,0.259744
 0.712,0.250008,0.000000,0.252508
 0.713,0.250008,0.000000,0.245494
 0.714,0.250008,0.000000,0.238695
 0.715,0.250008,0.000000,0.232103
 0.716,0.250007,0.000000,0.225712
 0.717,0.250007,0.000000,0.219514
 0.718,0.250007,0.000000,0.213503
 0.719,0.250007,0.000000,0.207674
 0.720,0.250007,0.000000,0.202019
 0.721,0.250006,0.000000,0.196534
 0.722,0.250006,0.000000,0.191213
 0.723,0.250006,0.000000,0.186051
 0.724,0.250006,0.000000,0.181041
 0.725,0.250006,0.000000,0.176181
 0.726,0.250006,0.000000,0.171463
 0.727,0.250005,0.000000,0.166885
 0.728,0.250005,0.000000,0.162441
 0.729,0.250005,0.000000,0.158127
 0.730,0.250005,0.000000,0.153940
 0.731,0.250005,0.000000,0.149874
 0.732,0.250005,0.000000,0.145926
 0.733,0.250005,0.000000,0.142093
 0.734,0.250005,0.000000,0.138370
 0.735,0.250004,0.000000,0.134755
 0.736,0.250004,0.000000,0.131243
 0.737,0.250004,0.000000,0.127832
 0.738,0.250004,0.000000,0.124518
 0.739,0.250004,0.000000,0.121299
 0.740,0.250004,0.000000,0.118172
 0.741,0.250004,0.000000,0.115133
 0.742,0.250004,0.000000,0.112180
 0.743,0.250004,0.000000,0.109310
 0.744,0.250004,0.000000,0.106520
 0.745,0.250003,0.000000,0.103809
 0.746,0.250003,0.000000,0.101174
 0.747,0.250003,0.000000,0.098613
 0.748,0.250003,0.000000,0.096122
 0.749,0.250003,0.000000,0.093701
 0.750,0.250003,0.000000,0.091347
 0.751,0.250003,0.000000,0.089057
 0.752,0.250003,0.000000,0.086831
 0.753,0.250003,0.000000,0.084666
 0.754,0.250003,0.000000,0.082560
 0.755,0.250003,0.000000,0.080511
 0.756,0.250003,0.000000,0.078519
 0.757,0.250003,0.000000,0.076581
 0.758,0.250002,0.000000,0.074695
 0.759,0.250002,0.000000,0.072860
 0.760,0.250002,0.000000,0.071075
 0.761,0.250002,0.000000,0.069337
 0.762,0.250002,0.000000,0.067646
 0.763,0.250002,0.000000,0.066001
 0.764,0.250002,0.000000,0.064400
 0.765,0.250002,0.000000,0.062841
 0.766,0.250002,0.000000,0.061323
 0.767,0.250002,0.000000,0.059846
 0.768,0.250002,0.000000,0.058408
 0.769,0.250002,0.000000,0.057008
 0.770,0.250002,0.000000,0.055644
 0.771,0.250002,0.000000,0.054317
 0.772,0.250002,0.000000,0.053024
 0.773,0.250002,0.000000,0.051765
 0.774,0.250002,0.000000,0.050539
 0.775,0.250002,0.000000,0.049344
 0.776,0.250002,0.000000,0.048181
 0.777,0.250002,0.000000,0.047048
 0.778,0.250002,0.000000,0.045943
 0.779,0.250001,0.000000,0.044868
 0.780,0.250001,0.000000,0.043820
 0.781,0.250001,0.000000,0.042799
 0.782,0.250001,0.000000,0.041804
 0.783,0.250001,0.000000,0.040834
 0.784,0.250001,0.000000,0.039889
 0.785,0.250001,0.000000,0.038968
 0.786,0.250001,0.000000,0.038070
 0.787,0.250001,0.000000,0.037195
 0.788,0.250001,0.000000,0.036342
 0.789,0.250001,0.000000,0.035511
 0.790,0.250001,0.000000,0.034700
 0.791,0.250001,0.000000,0.033910
 0.792,0.250001,0.000000,0.033139
 0.793,0.250001,0.000000,0.032388
 0.794,0.250001,0.000000,0.031655
 0.795,0.250001,0.000000,0.030940
 0.796,0.250001,0.000000,0.030243
 0.797,0.250001,0.000000,0.029564
 0.798,0.250001,0.000000,0.028901
 0.799,0.250001,0.000000,0.028254
 0.800,0.250001,0.000000,0.027623
 0.801,0.250001,0.000000,0.027008
 0.802,0.250001,0.000000,0.026408
 0.803,0.250001,0.000000,0.025822
 0.804,0.250001,0.000000,0.025251
 0.805,0.250001,0.000000,0.024693
 0.806,0.250001,0.000000,0.024149
 0.807,0.250001,0.000000,0.023618
 0.808,0.250001,0.000000,0.023100
 0.809,0.250001,0.000000,0.022594
 0.810,0.250001,0.000000,0.022100
 0.811,0.250001,0.000000,0.021619
 0.812,0.250001,0.000000,0.021148
 0.813,0.250001,0.000000,0.020689
 0.814,0.250001,0.000000,0.020241
 0.815,0.250001,0.000000,0.019804
 0.816,0.250001,0.000000,0.019377
 0.817,0.250001,0.000000,0.018959
 0.818,0.250001,0.000000,0.018552
 0.819,0.250001,0.000000,0.018155
 0.820,0.250001,0.000000,0.017766
 0.821,0.250001,0.000000,0.017387
 0.822,0.250001,0.000000,0.017017
 0.823,0.250001,0.000000,0.016655
 0.824,0.250001,0.000000,0.016302
 0.825,0.250001,0.000000,0.015957
 0.826,0.250001,0.000000,0.015620
 0.827,0.250001,0.000000,0.015290
 0.828,0.250000,0.000000,0.014969
 0.829,0.250000,0.000000,0.014654
 0.830,0.250000,0.000000,0.014347
 0.831,0.250000,0.000000,0.014047
 0.832,0.250000,0.000000,0.013754
 0.833,0.250000,0.000000,0.013468
 0.834,0.250000,0.000000,0.013188
 0.835,0.250000,0.000000,0.012914
 0.836,0.250000,0.000000,0.012647
 0.837,0.250000,0.000000,0.012386
 0.838,0.250000,0.000000,0.012130
 0.839,0.250000,0.000000,0.011881
 0.840,0.250000,0.000000,0.011637
 0.841,0.250000,0.000000,0.011398
 0.842,0.250000,0.000000,0.011165
 0.843,0.250000,0.000000,0.010937
 0.844,0.250000,0.000000,0.010714
 0.845,0.250000,0.000000,0.010497
 0.846,0.250000,0.000000,0.010284
 0.847,0.250000,0.000000,0.010075
 0.848,0.250000,0.000000,0.009872
 0.849,0.250000,0.000000,0.009672
 0.850,0.250000,0.000000,0.009478
 0.851,0.250000,0.000000,0.009287
 0.852,0.250000,0.000000,0.009101
 0.853,0.250000,0.000000,0.008919
 0.854,0.250000,0.000000,0.008740
 0.855,0.250000,0.000000,0.008566
 0.856,0.250000,0.000000,0.008396
 0.857,0.250000,0.000000,0.008229
 0.858,0.250000,0.000000,0.008066
 0.859,0.250000,0.000000,0.007906
 0.860,0.250000,0.000000,0.007750
 0.861,0.250000,0.000000,0.007597
 0.862,0.250000,0.000000,0.007448
 0.863,0.250000,0.000000,0.007301
 0.864,0.250000,0.000000,0.007158
 0.865,0.250000,0.000000,0.007018
 0.866,0.250000,0.000000,0.006881
 0.867,0.250000,0.000000,0.006747
 0.868,0.250000,0.000000,0.006616
 0.869,0.250000,0.000000,0.006487
 0.870,0.250000,0.000000,0.006361
 0.871,0.250000,0.000000,0.006238
 0.872,0.250000,0.000000,0.006118
 0.873,0.250000,0.000000,0.006000
 0.874,0.250000,0.000000,0.005884
 0.875,0.250000,0.000000,0.005771
 0.876,0.250000,0.000000,0.005661
 0.877,0.250000,0.000000,0.005552
 0.878,0.250000,0.000000,0.005446
 0.879,0.250000,0.000000,0.005342
 0.880,0.250000,0.000000,0.005241
 0.881,0.250000,0.000000,0.005141
 0.882,0.250000,0.000000,0.005044
 0.883,0.250000,0.000000,0.004948
 0.884,0.250000,0.000000,0.004855
 0.885,0.250000,0.000000,0.004763
 0.886,0.250000,0.000000,0.004673
 0.887,0.250000,0.000000,0.004585
 0.888,0.250000,0.000000,0.004499
 0.889,0.250000,0.000000,0.004415
 0.890,0.250000,0.000000,0.004333
 0.891,0.250000,0.000000,0.004252
 0.892,0.250000,0.000000,0.004173
 0.893,0.250000,0.000000,0.004095
 0.894,0.250000,0.000000,0.004019
 0.895,0.250000,0.000000,0.003944
 0.896,0.250000,0.000000,0.003871
 0.897,0.250000,0.000000,0.003800
 0.898,0.250000,0.000000,0.003730
 0.899,0.250000,0.000000,0.003661
 0.900,0.250000,0.000000,0.003594
 0.901,0.250000,0.000000,0.003528
 0.902,0.250000,0.000000,0.003463
 0.903,0.250000,0.000000,0.003400
 0.904,0.250000,0.000000,0.003338
 0.905,0.250000,0.000000,0.003277
 0.906,0.250000,0.000000,0.003218
 0.907,0.250000,0.000000,0.003159
 0.908,0.250000,0.000000,0.003102
 0.909,0.250000,0.000000,0.003046
 0.910,0.250000,0.000000,0.002991
 0.911,0.250000,0.000000,0.002937
 0.912,0.250000,0.000000,0.002884
 0.913,0.250000,0.000000,0.002832
 0.914,0.250000,0.000000,0.002782
 0.915,0.250000,0.000000,0.002732
 0.916,0.250000,0.000000,0.002683
 0.917,0.250000,0.000000,0.002635
 0.918,0.250000,0.000000,0.002588
 0.919,0.250000,0.000000,0.002542
 0.920,0.250000,0.000000,0.002497
 0.921,0.250000,0.000000,0.002453
 0.922,0.250000,0.000000,0.002409
 0.923,0.250000,0.000000,0.002367
 0.924,0.250000,0.000000,0.002325
 0.925,0.250000,0.000000,0.002284
 0.926,0.250000,0.000000,0.002244
 0.927,0.250000,0.000000,0.002204
 0.928,0.250000,0.000000,0.002166
 0.929,0.250000,0.000000,0.002128
 0.930,0.250000,0.000000,0.002091
 0.931,0.250000,0.000000,0.002054
 0.932,0.250000,0.000000,0.002019
 0.933,0.250000,0.000000,0.001984
 0.934,0.250000,0.000000,0.001949
 0.935,0.250000,0.000000,0.001915
 0.936,0.250000,0.000000,0.001882
 0.937,0.250000,0.000000,0.001850
 0.938,0.250000,0.000000,0.001818
 0.939,0.250000,0.000000,0.001787
 0.940,0.250000,0.000000,0.001756
 0.941,0.250000,0.000000,0.001726
 0.942,0.250000,0.000000,0.001696
 0.943,0.250000,0.000000,0.001667
 0.944,0.250000,0.000000,0.001639
 0.945,0.250000,0.000000,0.001611
 0.946,0.250000,0.000000,0.001583
 0.947,0.250000,0.000000,0.001556
 0.948,0.250000,0.000000,0.001530
 0.949,0.250000,0.000000,0.001504
 0.950,0.250000,0.000000,0.001479
 0.951,0.250000,0.000000,0.001454
 0.952,0.250000,0.000000,0.001429
 0.953,0.250000,0.000000,0.001405
 0.954,0.250000,0.000000,0.001381
 0.955,0.250000,0.000000,0.001358
 0.956,0.250000,0.000000,0.001336
 0.957,0.250000,0.000000,0.001313
 0.958,0.250000,0.000000,0.001291
 0.959,0.250000,0.000000,0.001270
 0.960,0.250000,0.000000,0.001249
 0.961,0.250000,0.000000,0.001228
 0.962,0.250000,0.000000,0.001207
 0.963,0.250000,0.000000,0.001187
 0.964,0.250000,0.000000,0.001168
 0.965,0.250000,0.000000,0.001148
 0.966,0.250000,0.000000,0.001130
 0.967,0.250000,0.000000,0.001111
 0.968,0.250000,0.000000,0.001093
 0.969,0.250000,0.000000,0.001075
 0.970,0.250000,0.000000,0.001057
 0.971,0.250000,0.000000,0.001040
 0.972,0.250000,0.000000,0.001023
 0.973,0.250000,0.000000,0.001006
 0.974,0.250000,0.000000,0.000990
 0.975,0.250000,0.000000,0.000974
 0.976,0.250000,0.000000,0.000958
 0.977,0.250000,0.000000,0.000942
 0.978,0.250000,0.000000,0.000927
 0.979,0.250000,0.000000,0.000912
 0.980,0.250000,0.000000,0.000897
 0.981,0.250000,0.000000,0.000883
 0.982,0.250000,0.000000,0.000869
 0.983,0.250000,0.000000,0.000855
 0.984,0.250000,0.000000,0.000841
 0.985,0.250000,0.000000,0.000827
 0.986,0.250000,0.000000,0.000814
 0.987,0.250000,0.000000,0.000801
 0.988,0.250000,0.000000,0.000788
 0.989,0.250000,0.000000,0.000776
 0.990,0.250000,0.000000,0.000763
 0.991,0.250000,0.000000,0.000751
 0.992,0.250000,0.000000,0.000739
 0.993,0.250000,0.000000,0.000728
 0.994,0.250000,0.000000,0.000716
 0.995,0.250000,0.000000,0.000705
 0.996,0.250000,0.000000,0.000694
 0.997,0.250000,0.000000,0.000683
 0.998,0.250000,0.000000,0.000672
 0.999,0.250000,0.000000,0.000661
 1.000,0.250000,0.000000,0.000651
