Time(s),Length(m),[Calcium],Force(N)
 0.094,0.250000,0.000000,0.000000
 0.095,0.250000,0.000000,0.000000
 0.096,0.250000,0.000000,0.000000
 0.097,0.250000,0.000000,0.000000
 0.098,0.250000,0.000000,0.000000
 0.099,0.250000,0.000000,0.000000
 0.100,0.250000,0.000012,0.000002
 0.101,0.250131,0.181269,3.998970
 0.102,0.250279,0.329680,8.492450
 0.103,0.250422,0.451188,12.827319
 0.104,0.250558,0.550671,16.971299
 0.105,0.250688,0.632121,20.920485
 0.106,0.250811,0.698806,24.681437
 0.107,0.250929,0.753403,28.258062
 0.108,0.251041,0.798103,31.661386
 0.109,0.251147,0.834701,34.896207
 0.110,0.251248,0.864665,37.972283
 0.111,0.251344,0.889197,40.898153
 0.112,0.251436,0.909282,43.678710
 0.113,0.251523,0.925726,46.324258
 0.114,0.251605,0.939190,48.837800
 0.115,0.251684,0.950213,51.229041
 0.116,0.251759,0.959238,53.503365
 0.117,0.251830,0.966627,55.665786
 0.118,0.251898,0.972676,57.724541
 0.119,0.251962,0.977629,59.680448
 0.120,0.252023,0.981684,61.542346
 0.121,0.252081,0.985004,63.314500
 0.122,0.252137,0.987723,64.999419
 0.123,0.252189,0.989948,66.604041
 0.124,0.252240,0.991770,68.130944
 0.125,0.252287,0.993262,69.583757
 0.126,0.252333,0.994483,70.967956
 0.127,0.252376,0.995483,72.285421
 0.128,0.252417,0.996302,73.539198
 0.129,0.252457,0.996972,74.734313
 0.130,0.252494,0.997521,75.872523
 0.131,0.252530,0.997971,76.955410
 0.132,0.252564,0.998338,77.988116
 0.133,0.252596,0.998640,78.973601
 0.134,0.252627,0.998886,79.909618
 0.135,0.252656,0.999088,80.802581
 0.136,0.252684,0.999253,81.654706
 0.137,0.252711,0.999389,82.466968
 0.138,0.252736,0.999500,83.239502
 0.139,0.252760,0.999590,83.977062
 0.140,0.252784,0.999665,84.681333
 0.141,0.252806,0.999725,85.353093
 0.142,0.252827,0.999775,85.991602
 0.143,0.252847,0.999816,86.601616
 0.144,0.252866,0.999849,87.184465
 0.145,0.252884,0.999877,87.743044
 0.146,0.252902,0.999899,88.271314
 0.147,0.252918,0.999917,88.776221
 0.148,0.252934,0.999932,89.258982
 0.149,0.252949,0.999945,89.720623
 0.150,0.252964,0.999955,90.164596
 0.151,0.252978,0.999963,90.582532
 0.152,0.252991,0.999970,90.982391
 0.153,0.253003,0.999975,91.365010
 0.154,0.253015,0.999980,91.731184
 0.155,0.253027,0.999983,92.081656
 0.156,0.253038,0.999986,92.419088
 0.157,0.253048,0.999989,92.735888
 0.158,0.253058,0.999991,93.039261
 0.159,0.253068,0.999992,93.329816
 0.160,0.253077,0.999994,93.608129
 0.161,0.253086,0.999995,93.874750
 0.162,0.253094,0.999996,94.134013
 0.163,0.253102,0.999997,94.377792
 0.164,0.253110,0.999997,94.607874
 0.165,0.253117,0.999998,94.828485
 0.166,0.253124,0.999998,95.040003
 0.167,0.253131,0.999998,95.242808
 0.168,0.253137,0.999999,95.437281
 0.169,0.253143,0.999999,95.623784
 0.170,0.253149,0.999999,95.807789
 0.171,0.253155,0.999999,95.981635
 0.172,0.253160,0.999999,96.141367
 0.173,0.253165,1.000000,96.294718
 0.174,0.253170,1.000000,96.441954
 0.175,0.253175,1.000000,96.583335
 0.176,0.253179,1.000000,96.719106
 0.177,0.253184,1.000000,96.849503
 0.178,0.253188,1.000000,96.974751
 0.179,0.253192,1.000000,97.095064
 0.180,0.253196,1.000000,97.213350
 0.181,0.253199,1.000000,97.329629
 0.182,0.253203,1.000000,97.441123
 0.183,0.253206,1.000000,97.539817
 0.184,0.253209,1.000000,97.633058
 0.185,0.253212,1.000000,97.722734
 0.186,0.253215,1.000000,97.808985
 0.187,0.253218,1.000000,97.891946
 0.188,0.253221,1.000000,97.971746
 0.189,0.253223,1.000000,98.048508
 0.190,0.253225,1.000000,98.122352
 0.191,0.253228,1.000000,98.193392
 0.192,0.253230,1.000000,98.261738
 0.193,0.253232,1.000000,98.327496
 0.194,0.253234,1.000000,98.390968
 0.195,0.253236,1.000000,98.457027
 0.196,0.253239,1.000000,98.520683
 0.197,0.253241,1.000000,98.581763
 0.198,0.253243,1.000000,98.640379
 0.199,0.253244,1.000000,98.696637
 0.200,0.253246,1.000000,98.750642
 0.201,0.253248,1.000000,98.802489
 0.202,0.253249,1.000000,98.846422
 0.203,0.253251,1.000000,98.884768
 0.204,0.253252,1.000000,98.921863
 0.205,0.253253,1.000000,98.957745
 0.206,0.253254,1.000000,98.992452
 0.207,0.253255,1.000000,99.026020
 0.208,0.253256,1.000000,99.058484
 0.209,0.253257,1.000000,99.089876
 0.210,0.253258,1.000000,99.120195
 0.211,0.253259,1.000000,99.149469
 0.212,0.253260,1.000000,99.177729
 0.213,0.253261,1.000000,99.205008
 0.214,0.253262,1.000000,99.231335
 0.215,0.253263,1.000000,99.256740
 0.216,0.253264,1.000000,99.281253
 0.217,0.253264,1.000000,99.304901
 0.218,0.253265,1.000000,99.327713
 0.219,0.253266,1.000000,99.349717
 0.220,0.253267,1.000000,99.370937
 0.221,0.253267,1.000000,99.391400
 0.222,0.253268,1.000000,99.411131
 0.223,0.253268,1.000000,99.430154
 0.224,0.253269,1.000000,99.448732
 0.225,0.253270,1.000000,99.471506
 0.226,0.253271,1.000000,99.493566
 0.227,0.253271,1.000000,99.514631
 0.228,0.253272,1.000000,99.534750
 0.229,0.253273,1.000000,99.553966
 0.230,0.253273,1.000000,99.572325
 0.231,0.253274,1.000000,99.589866
 0.232,0.253274,1.000000,99.606628
 0.233,0.253275,1.000000,99.622649
 0.234,0.253275,1.000000,99.637963
 0.235,0.253276,1.000000,99.652604
 0.236,0.253276,1.000000,99.666603
 0.237,0.253277,1.000000,99.679990
 0.238,0.253277,1.000000,99.692795
 0.239,0.253278,1.000000,99.705044
 0.240,0.253278,1.000000,99.716763
 0.241,0.253278,1.000000,99.727976
 0.242,0.253279,1.000000,99.738707
 0.243,0.253279,1.000000,99.748979
 0.244,0.253279,1.000000,99.758812
 0.245,0.253280,1.000000,99.768226
 0.246,0.253280,1.000000,99.777241
 0.247,0.253280,1.000000,99.785874
 0.248,0.253280,1.000000,99.794143
 0.249,0.253281,1.000000,99.802065
 0.250,0.253281,1.000000,99.809655
 0.251,0.253281,1.000000,99.816928
 0.252,0.253281,1.000000,99.823899
 0.253,0.253282,1.000000,99.830580
 0.254,0.253282,1.000000,99.836986
 0.255,0.253282,1.000000,99.843127
 0.256,0.253282,1.000000,99.849016
 0.257,0.253282,1.000000,99.854664
 0.258,0.253283,1.000000,99.860081
 0.259,0.253283,1.000000,99.865279
 0.260,0.253283,1.000000,99.870265
 0.261,0.253283,1.000000,99.875050
 0.262,0.253283,1.000000,99.879643
 0.263,0.253283,1.000000,99.884051
 0.264,0.253284,1.000000,99.888283
 0.265,0.253284,1.000000,99.892346
 0.266,0.253284,1.000000,99.896248
 0.267,0.253284,1.000000,99.899995
 0.268,0.253284,1.000000,99.903595
 0.269,0.253284,1.000000,99.907052
 0.270,0.253284,1.000000,99.910375
 0.271,0.253284,1.000000,99.913567
 0.272,0.253284,1.000000,99.916635
 0.273,0.253285,1.000000,99.919584
 0.274,0.253285,1.000000,99.922419
 0.275,0.253285,1.000000,99.925145
 0.276,0.253285,1.000000,99.927766
 0.277,0.253285,1.000000,99.930287
 0.278,0.253285,1.000000,99.932711
 0.279,0.253285,1.000000,99.935044
 0.280,0.253285,1.000000,99.937288
 0.281,0.253285,1.000000,99.939447
 0.282,0.253285,1.000000,99.941525
 0.283,0.253285,1.000000,99.943525
 0.284,0.253285,1.000000,99.945450
 0.285,0.253285,1.000000,99.947303
 0.286,0.253286,1.000000,99.949088
 0.287,0.253286,1.000000,99.950806
 0.288,0.253286,1.000000,99.952461
 0.289,0.253286,1.000000,99.954055
 0.290,0.253286,1.000000,99.955591
 0.291,0.253286,1.000000,99.957071
 0.292,0.253286,1.000000,99.958497
 0.293,0.253286,1.000000,99.959871
 0.294,0.253286,1.000000,99.961196
 0.295,0.253286,1.000000,99.962472
 0.296,0.253286,1.000000,99.963703
 0.297,0.253286,1.000000,99.964890
 0.298,0.253286,1.000000,99.966035
 0.299,0.253286,1.000000,99.967139
 0.300,0.253286,1.000000,99.968204
 0.301,0.253286,1.000000,99.969231
 0.302,0.253286,1.000000,99.970222
 0.303,0.253286,1.000000,99.971178
 0.304,0.253286,1.000000,99.972101
 0.305,0.253286,1.000000,99.972992
 0.306,0.253286,1.000000,99.973851
 0.307,0.253286,1.000000,99.974681
 0.308,0.253286,1.000000,99.975483
 0.309,0.253286,1.000000,99.976257
 0.310,0.253286,1.000000,99.977004
 0.311,0.253286,1.000000,99.977726
 0.312,0.253286,1.000000,99.978423
 0.313,0.253287,1.000000,99.979097
 0.314,0.253287,1.000000,99.979747
 0.315,0.253287,1.000000,99.980376
 0.316,0.253287,1.000000,99.980984
 0.317,0.253287,1.000000,99.981571
 0.318,0.253287,1.000000,99.982139
 0.319,0.253287,1.000000,99.982688
 0.320,0.253287,1.000000,99.983219
 0.321,0.253287,1.000000,99.983732
 0.322,0.253287,1.000000,99.984228
 0.323,0.253287,1.000000,99.984708
 0.324,0.253287,1.000000,99.985172
 0.325,0.253287,1.000000,99.985621
 0.326,0.253287,1.000000,99.986055
 0.327,0.253287,1.000000,99.986475
 0.328,0.253287,1.000000,99.986882
 0.329,0.253287,1.000000,99.987276
 0.330,0.253287,1.000000,99.987657
 0.331,0.253287,1.000000,99.988025
 0.332,0.253287,1.000000,99.988382
 0.333,0.253287,1.000000,99.988728
 0.334,0.253287,1.000000,99.989062
 0.335,0.253287,1.000000,99.989386
 0.336,0.253287,1.000000,99.989700
 0.337,0.253287,1.000000,99.990004
 0.338,0.253287,1.000000,99.990298
 0.339,0.253287,1.000000,99.990583
 0.340,0.253287,1.000000,99.990859
 0.341,0.253287,1.000000,99.991127
 0.342,0.253287,1.000000,99.991386
 0.343,0.253287,1.000000,99.991637
 0.344,0.253287,1.000000,99.991881
 0.345,0.253287,1.000000,99.992117
 0.346,0.253287,1.000000,99.992346
 0.347,0.253287,1.000000,99.992567
 0.348,0.253287,1.000000,99.992782
 0.349,0.253287,1.000000,99.992991
 0.350,0.253287,1.000000,99.993193
 0.351,0.253287,1.000000,99.993389
 0.352,0.253287,1.000000,99.993579
 0.353,0.253287,1.000000,99.993763
 0.354,0.253287,1.000000,99.993942
 0.355,0.253287,1.000000,99.994115
 0.356,0.253287,1.000000,99.994283
 0.357,0.253287,1.000000,99.994447
 0.358,0.253287,1.000000,99.994605
 0.359,0.253287,1.000000,99.994758
 0.360,0.253287,1.000000,99.994908
 0.361,0.253287,1.000000,99.995052
 0.362,0.253287,1.000000,99.995193
 0.363,0.253287,1.000000,99.995329
 0.364,0.253287,1.000000,99.995461
 0.365,0.253287,1.000000,99.995590
 0.366,0.253287,1.000000,99.995714
 0.367,0.253287,1.000000,99.995835
 0.368,0.253287,1.000000,99.995953
 0.369,0.253287,1.000000,99.996067
 0.370,0.253287,1.000000,99.996178
 0.371,0.253287,1.000000,99.996285
 0.372,0.253287,1.000000,99.996390
 0.373,0.253287,1.000000,99.996491
 0.374,0.253287,1.000000,99.996590
 0.375,0.253287,1.000000,99.996685
 0.376,0.253287,1.000000,99.996778
 0.377,0.253287,1.000000,99.996869
 0.378,0.253287,1.000000,99.996957
 0.379,0.253287,1.000000,99.997042
 0.380,0.253287,1.000000,99.997125
 0.381,0.253287,1.000000,99.997205
 0.382,0.253287,1.000000,99.997283
 0.383,0.253287,1.000000,99.997359
 0.384,0.253287,1.000000,99.997433
 0.385,0.253287,1.000000,99.997505
 0.386,0.253287,1.000000,99.997575
 0.387,0.253287,1.000000,99.997643
 0.388,0.253287,1.000000,99.997709
 0.389,0.253287,1.000000,99.997773
 0.390,0.253287,1.000000,99.997835
 0.391,0.253287,1.000000,99.997896
 0.392,0.253287,1.000000,99.997955
 0.393,0.253287,1.000000,99.998012
 0.394,0.253287,1.000000,99.998068
 0.395,0.253287,1.000000,99.998122
 0.396,0.253287,1.000000,99.998174
 0.397,0.253287,1.000000,99.998226
 0.398,0.253287,1.000000,99.998275
 0.399,0.253287,1.000000,99.998324
 0.400,0.253287,1.000000,99.998371
 0.401,0.253287,1.000000,99.998417
 0.402,0.253287,1.000000,99.998461
 0.403,0.253287,1.000000,99.998505
 0.404,0.253287,1.000000,99.998547
 0.405,0.253287,1.000000,99.998588
 0.406,0.253287,1.000000,99.998628
 0.407,0.253287,1.000000,99.998667
 0.408,0.253287,1.000000,99.998704
 0.409,0.253287,1.000000,99.998741
 0.410,0.253287,1.000000,99.998777
 0.411,0.253287,1.000000,99.998812
 0.412,0.253287,1.000000,99.998845
 0.413,0.253287,1.000000,99.998878
 0.414,0.253287,1.000000,99.998910
 0.415,0.253287,1.000000,99.998942
 0.416,0.253287,1.000000,99.998972
 0.417,0.253287,1.000000,99.999001
 0.418,0.253287,1.000000,99.999030
 0.419,0.253287,1.000000,99.999058
 0.420,0.253287,1.000000,99.999085
 0.421,0.253287,1.000000,99.999112
 0.422,0.253287,1.000000,99.999138
 0.423,0.253287,1.000000,99.999163
 0.424,0.253287,1.000000,99.999187
 0.425,0.253287,1.000000,99.999211
 0.426,0.253287,1.000000,99.999234
 0.427,0.253287,1.000000,99.999257
 0.428,0.253287,1.000000,99.999279
 0.429,0.253287,1.000000,99.999300
 0.430,0.253287,1.000000,99.999321
 0.431,0.253287,1.000000,99.999341
 0.432,0.253287,1.000000,99.999361
 0.433,0.253287,1.000000,99.999380
 0.434,0.253287,1.000000,99.999399
 0.435,0.253287,1.000000,99.999417
 0.436,0.253287,1.000000,99.999434
 0.437,0.253287,1.000000,99.999452
 0.438,0.253287,1.000000,99.999468
 0.439,0.253287,1.000000,99.999485
 0.440,0.253287,1.000000,99.999501
 0.441,0.253287,1.000000,99.999516
 0.442,0.253287,1.000000,99.999531
 0.443,0.253287,1.000000,99.999546
 0.444,0.253287,1.000000,99.999560
 0.445,0.253287,1.000000,99.999574
 0.446,0.253287,1.000000,99.999588
 0.447,0.253287,1.000000,99.999601
 0.448,0.253287,1.000000,99.999614
 0.449,0.253287,1.000000,99.999627
 0.450,0.253287,1.000000,99.999639
 0.451,0.253287,1.000000,99.999651
 0.452,0.253287,1.000000,99.999662
 0.453,0.253287,1.000000,99.999674
 0.454,0.253287,1.000000,99.999685
 0.455,0.253287,1.000000,99.999695
 0.456,0.253287,1.000000,99.999706
 0.457,0.253287,1.000000,99.999716
 0.458,0.253287,1.000000,99.999726
 0.459,0.253287,1.000000,99.999735
 0.460,0.253287,1.000000,99.999745
 0.461,0.253287,1.000000,99.999754
 0.462,0.253287,1.000000,99.999763
 0.463,0.253287,1.000000,99.999772
 0.464,0.253287,1.000000,99.999780
 0.465,0.253287,1.000000,99.999788
 0.466,0.253287,1.000000,99.999796
 0.467,0.253287,1.000000,99.999804
 0.468,0.253287,1.000000,99.999812
 0.469,0.253287,1.000000,99.999819
 0.470,0.253287,1.000000,99.999826
 0.471,0.253287,1.000000,99.999833
 0.472,0.253287,1.000000,99.999840
 0.473,0.253287,1.000000,99.999847
 0.474,0.253287,1.000000,99.999853
 0.475,0.253287,1.000000,99.999860
 0.476,0.253287,1.000000,99.999866
 0.477,0.253287,1.000000,99.999872
 0.478,0.253287,1.000000,99.999878
 0.479,0.253287,1.000000,99.999884
 0.480,0.253287,1.000000,99.999889
 0.481,0.253287,1.000000,99.999895
 0.482,0.253287,1.000000,99.999900
 0.483,0.253287,1.000000,99.999905
 0.484,0.253287,1.000000,99.999910
 0.485,0.253287,1.000000,99.999915
 0.486,0.253287,1.000000,99.999920
 0.487,0.253287,1.000000,99.999924
 0.488,0.253287,1.000000,99.999929
 0.489,0.253287,1.000000,99.999933
 0.490,0.253287,1.000000,99.999938
 0.491,0.253287,1.000000,99.999942
 0.492,0.253287,1.000000,99.999946
 0.493,0.253287,1.000000,99.999950
 0.494,0.253287,1.000000,99.999954
 0.495,0.253287,1.000000,99.999957
 0.496,0.253287,1.000000,99.999961
 0.497,0.253287,1.000000,99.999965
 0.498,0.253287,1.000000,99.999968
 0.499,0.253287,1.000000,99.999972
 0.500,0.253287,1.000258,99.999975
 0.501,0.253287,0.906193,99.997505
 0.502,0.253287,0.819957,99.989764
 0.503,0.253286,0.741928,99.976456
 0.504,0.253286,0.671324,99.957240
 0.505,0.253285,0.607439,99.931727
 0.506,0.253284,0.549634,99.899475
 0.507,0.253283,0.497329,99.859983
 0.508,0.253281,0.450002,99.808821
 0.509,0.253279,0.407179,99.743532
 0.510,0.253276,0.368431,99.669754
 0.511,0.253274,0.333370,99.586653
 0.512,0.253271,0.301645,99.493308
 0.513,0.253267,0.272940,99.388699
 0.514,0.253263,0.246966,99.271704
 0.515,0.253259,0.223464,99.141081
 0.516,0.253254,0.202199,98.995464
 0.517,0.253249,0.182957,98.833347
 0.518,0.253243,0.165547,98.653073
 0.519,0.253236,0.149793,98.452821
 0.520,0.253229,0.135538,98.230591
 0.521,0.253221,0.122640,97.984194
 0.522,0.253212,0.110969,97.711233
 0.523,0.253202,0.100409,97.409093
 0.524,0.253191,0.090854,97.074928
 0.525,0.253179,0.082208,96.709758
 0.526,0.253166,0.074385,96.306901
 0.527,0.253151,0.067306,95.861624
 0.528,0.253135,0.060901,95.370112
 0.529,0.253117,0.055106,94.821914
 0.530,0.253097,0.049862,94.216749
 0.531,0.253075,0.045117,93.553139
 0.532,0.253051,0.040823,92.826430
 0.533,0.253025,0.036938,92.032545
 0.534,0.252997,0.033423,91.170235
 0.535,0.252966,0.030243,90.228720
 0.536,0.252932,0.027365,89.198473
 0.537,0.252895,0.024761,88.083066
 0.538,0.252856,0.022404,86.881970
 0.539,0.252813,0.020272,85.589081
 0.540,0.252768,0.018343,84.196840
 0.541,0.252719,0.016598,82.713633
 0.542,0.252667,0.015018,81.136639
 0.543,0.252612,0.013589,79.465165
 0.544,0.252554,0.012296,77.710077
 0.545,0.252494,0.011126,75.867815
 0.546,0.252431,0.010067,73.953125
 0.547,0.252366,0.009109,71.968409
 0.548,0.252299,0.008242,69.925813
 0.549,0.252230,0.007458,67.837102
 0.550,0.252160,0.006748,65.709676
 0.551,0.252089,0.006106,63.557116
 0.552,0.252018,0.005525,61.390904
 0.553,0.251947,0.004999,59.222153
 0.554,0.251876,0.004523,57.060966
 0.555,0.251805,0.004093,54.917464
 0.556,0.251736,0.003703,52.800680
 0.557,0.251667,0.003351,50.718355
 0.558,0.251600,0.003032,48.677615
 0.559,0.251535,0.002744,46.684196
 0.560,0.251471,0.002482,44.742744
 0.561,0.251409,0.002246,42.857415
 0.562,0.251349,0.002032,41.031108
 0.563,0.251291,0.001839,39.265138
 0.564,0.251235,0.001664,37.561218
 0.565,0.251181,0.001506,35.920093
 0.566,0.251129,0.001362,34.341511
 0.567,0.251079,0.001233,32.825203
 0.568,0.251031,0.001115,31.370394
 0.569,0.250985,0.001009,29.975865
 0.570,0.250941,0.000913,28.640391
 0.571,0.250899,0.000826,27.362336
 0.572,0.250859,0.000748,26.140128
 0.573,0.250821,0.000677,24.971775
 0.574,0.250784,0.000612,23.855569
 0.575,0.250749,0.000554,22.789454
 0.576,0.250716,0.000501,21.771675
 0.577,0.250684,0.000454,20.800049
 0.578,0.250653,0.000410,19.873018
 0.579,0.250624,0.000371,18.988403
 0.580,0.250596,0.000336,18.144536
 0.581,0.250570,0.000304,17.339581
 0.582,0.250545,0.000275,16.571669
 0.583,0.250521,0.000249,15.839250
 0.584,0.250498,0.000225,15.140720
 0.585,0.250476,0.000204,14.474471
 0.586,0.250455,0.000184,13.838972
 0.587,0.250435,0.000167,13.232877
 0.588,0.250416,0.000151,12.654768
 0.589,0.250398,0.000137,12.103317
 0.590,0.250381,0.000124,11.577264
 0.591,0.250364,0.000112,11.075414
 0.592,0.250348,0.000101,10.596635
 0.593,0.250333,0.000092,10.139831
 0.594,0.250319,0.000083,9.703954
 0.595,0.250305,0.000075,9.288003
 0.596,0.250292,0.000068,8.891028
 0.597,0.250280,0.000061,8.512124
 0.598,0.250268,0.000056,8.150437
 0.599,0.250257,0.000050,7.805153
 0.600,0.250246,0.000045,7.475497
 0.601,0.250235,0.000041,7.160717
 0.602,0.250226,0.000037,6.860094
 0.603,0.250216,0.000034,6.572899
 0.604,0.250207,0.000030,6.298501
 0.605,0.250198,0.000028,6.036312
 0.606,0.250190,0.000025,5.785770
 0.607,0.250182,0.000023,5.546336
 0.608,0.250175,0.000020,5.317494
 0.609,0.250168,0.000018,5.098757
 0.610,0.250161,0.000017,4.889658
 0.611,0.250154,0.000015,4.689758
 0.612,0.250148,0.000014,4.498632
 0.613,0.250142,0.000012,4.315872
 0.614,0.250136,0.000011,4.141097
 0.615,0.250131,0.000010,3.973937
 0.616,0.250125,0.000009,3.814046
 0.617,0.250120,0.000008,3.661091
 0.618,0.250116,0.000008,3.514754
 0.619,0.250111,0.000007,3.374733
 0.620,0.250107,0.000006,3.240738
 0.621,0.250102,0.000006,3.112495
 0.622,0.250098,0.000005,2.989744
 0.623,0.250094,0.000005,2.872232
 0.624,0.250091,0.000004,2.759722
 0.625,0.250087,0.000004,2.651992
 0.626,0.250084,0.000003,2.548844
 0.627,0.250081,0.000003,2.450078
 0.628,0.250077,0.000003,2.355492
 0.629,0.250074,0.000003,2.264893
 0.630,0.250072,0.000002,2.178099
 0.631,0.250069,0.000002,2.094937
 0.632,0.250066,0.000002,2.015241
 0.633,0.250064,0.000002,1.938856
 0.634,0.250061,0.000002,1.865631
 0.635,0.250059,0.000001,1.795425
 0.636,0.250057,0.000001,1.728103
 0.637,0.250055,0.000001,1.663536
 0.638,0.250053,0.000001,1.601602
 0.639,0.250051,0.000001,1.542185
 0.640,0.250049,0.000001,1.485173
 0.641,0.250047,0.000001,1.430461
 0.642,0.250045,0.000001,1.377948
 0.643,0.250044,0.000001,1.327539
 0.644,0.250042,0.000001,1.279142
 0.645,0.250041,0.000001,1.232670
 0.646,0.250039,0.000000,1.188040
 0.647,0.250038,0.000000,1.145172
 0.648,0.250036,0.000000,1.103992
 0.649,0.250035,0.000000,1.064427
 0.650,0.250034,0.000000,1.026408
 0.651,0.250033,0.000000,0.989871
 0.652,0.250031,0.000000,0.954752
 0.653,0.250030,0.000000,0.920992
 0.654,0.250029,0.000000,0.888534
 0.655,0.250028,0.000000,0.857323
 0.656,0.250027,0.000000,0.827308
 0.657,0.250026,0.000000,0.798438
 0.658,0.250025,0.000000,0.770667
 0.659,0.250024,0.000000,0.743949
 0.660,0.250024,0.000000,0.718241
 0.661,0.250023,0.000000,0.693502
 0.662,0.250022,0.000000,0.669691
 0.663,0.250021,0.000000,0.646771
 0.664,0.250021,0.000000,0.624707
 0.665,0.250020,0.000000,0.603463
 0.666,0.250019,0.000000,0.583006
 0.667,0.250019,0.000000,0.563305
 0.668,0.250018,0.000000,0.544330
 0.669,0.250017,0.000000,0.526052
 0.670,0.250017,0.000000,0.508442
 0.671,0.250016,0.000000,0.491474
 0.672,0.250016,0.000000,0.475124
 0.673,0.250015,0.000000,0.459366
 0.674,0.250015,0.000000,0.444178
 0.675,0.250014,0.000000,0.429537
 0.676,0.250014,0.000000,0.415422
 0.677,0.250013,0.000000,0.401812
 0.678,0.250013,0.000000,0.388688
 0.679,0.250012,0.000000,0.376031
 0.680,0.250012,0.000000,0.363823
 0.681,0.250012,0.000000,0.352046
 0.682,0.250011,0.000000,0.340685
 0.683,0.250011,0.000000,0.329723
 0.684,0.250010,0.000000,0.319146
 0.685,0.250010,0.000000,0.308938
 0.686,0.250010,0.000000,0.299085
 0.687,0.250010,0.000000,0.289575
 0.688,0.250009,0.000000,0.280394
 0.689,0.250009,0.000000,0.271530
 0.690,0.250009,0.000000,0.262972
 0.691,0.250008,0.000000,0.254707
 0.692,0.250008,0.000000,0.246724
 0.693,0.250008,0.000000,0.239015
 0.694,0.250008,0.000000,0.231567
 0.695,0.250007,0.000000,0.224373
 0.696,0.250007,0.000000,0.217421
