0.00191,1.55955,0,-5
0.007151,1.55955,0,-5
0.012401,1.55955,0,-5
0.017652,1.55955,0,-5
0.022902,1.55955,0,-5
0.028276,1.55955,0,-5
0.033528,1.54932,-0.389432,-5
0.038778,1.52375,-1.2855,-5
0.044032,1.50841,-1.61233,-5
0.049285,1.48285,-2.26345,-5
0.054534,1.46751,-2.39524,-5
0.059786,1.43683,-3.0845,-5
0.065159,1.41126,-3.41908,-5
0.070412,1.38058,-3.90357,-5
0.075661,1.36013,-3.90202,-5
0.080914,1.32945,-4.28992,-5
0.086163,1.29877,-4.60068,-5
0.091415,1.26809,-4.84885,-5
0.096664,1.2323,-5.24288,-5
0.102039,1.20162,-5.33608,-5
0.10729,1.16583,-5.63188,-5
0.112666,1.14026,-5.45664,-5
0.117916,1.10447,-5.72885,-5
0.123166,1.06867,-5.94688,-5
0.128416,1.03799,-5.92625,-5
0.133791,1.0022,-6.07283,-5
0.139065,0.961295,-6.41541,-5
0.14442,0.935728,-6.08363,-5
0.149671,0.905049,-6.03543,-5
0.154921,0.869256,-6.19162,-5
0.160172,0.833463,-6.31684,-5
0.165422,0.79767,-6.41675,-5
0.170797,0.761877,-6.46523,-5
0.176049,0.731197,-6.34048,-5
0.181299,0.700518,-6.24113,-5
0.18655,0.659612,-6.55094,-5
0.191801,0.623819,-6.60403,-5
0.197049,0.593139,-6.45242,-5
0.202302,0.557346,-6.52469,-5
0.207676,0.51644,-6.74213,-5
0.212928,0.480647,-6.75698,-5
0.218304,0.444854,-6.73692,-5
0.223554,0.414175,-6.55828,-5
0.228805,0.378382,-6.6099,-5
0.234055,0.347702,-6.45667,-5
0.239428,0.311909,-6.49766,-5
0.244681,0.271003,-6.75557,-5
0.249933,0.23521,-6.76747,-5
0.255183,0.204531,-6.58273,-5
0.260435,0.168738,-6.62946,-5
0.265684,0.132945,-6.66711,-5
0.270936,0.0920388,-6.89172,-5
0.276185,0.0664725,-6.48733,-5
0.281561,0.0204531,-6.90222,-5
0.286811,-0.0153398,-6.88505,-5
0.292064,-0.0511327,-6.8708,-5
0.297313,-0.0818123,-6.66583,-5
0.302565,-0.122718,-6.8904,-5
0.307814,-0.148285,-6.48628,-5
0.313065,-0.184078,-6.5523,-5
0.31844,-0.224984,-6.76421,-5
0.323692,-0.260777,-6.77439,-5
0.329084,-0.29657,-6.75134,-5
0.334318,-0.327249,-6.56938,-5
0.33957,-0.363042,-6.61878,-5
0.34482,-0.393722,-6.46377,-5
0.35007,-0.434628,-6.72905,-5
0.354194,-0.475534,-7.36705,-5
0.358319,-0.5011,-7.13322,-5
0.362446,-0.526667,-6.94585,-5
0.366565,-0.557346,-7.04635,-5
0.371821,-0.588026,-6.80449,-5
0.37707,-0.618706,-6.61234,-5
0.382325,-0.654498,-6.65237,-5
0.387574,-0.690291,-6.68544,-5
0.392825,-0.731197,-6.90638,-5
0.398076,-0.761877,-6.69385,-5
0.403327,-0.79767,-6.7181,-5
0.408701,-0.838576,-6.89714,-5
0.413953,-0.879482,-7.07545,-5
0.419329,-0.905049,-6.61149,-5
0.424579,-0.945955,-6.84722,-5
0.429826,-0.976634,-6.64719,-5
0.435079,-1.01243,-6.68052,-4.48687
0.440451,-1.04311,-6.48662,-4.06717
0.445706,-1.08401,-6.74644,-2.98923
0.451082,-1.11981,-6.72873,-2.29108
0.456332,-1.15049,-6.55151,-1.85471
0.461583,-1.18117,-6.40973,-1.38289
0.466832,-1.21184,-6.29675,-0.882277
0.472082,-1.24252,-6.20615,-0.35929
0.477457,-1.2732,-6.10649,0.154644
0.48271,-1.29877,-5.85878,0.418259
0.48796,-1.31411,-5.27139,0.137669
0.49321,-1.33968,-5.19088,0.568487
0.498462,-1.35502,-4.73697,0.421371
0.503714,-1.36524,-4.17901,0.0679388
0.508964,-1.3857,-4.12222,0.420216
0.514339,-1.39592,-3.67838,0.180899
0.519592,-1.40104,-3.13738,-0.257832
0.524967,-1.40615,-2.70016,-0.592783
0.530217,-1.41126,-2.35488,-0.835798
0.535467,-1.42149,-2.27349,-0.712657
0.540718,-1.4266,-2.01355,-0.870338
0.546091,-1.43172,-1.80117,-0.980451
0.551344,-1.43683,-1.63561,-1.04374
0.55672,-1.44194,-1.49872,-1.07837
0.56197,-1.44706,-1.39377,-1.08106
0.568471,-1.45217,-1.27232,-1.10024
0.573844,-1.45728,-1.20819,-1.06211
