-0.0139652,-0.0238182,-0.0304193,-0.0352826,-0.0339217,-0.0235245,-0.00505226,0.0310598,0.0532092,0.0704049,0.0774677,0.093886,0.105446,0.116468,0.111692,0.105758,0.102237,0.105495,0.103981,0.0923353,0.0704034,0.0497353,0.029264,0.0129571,0.00146907,-0.0103393,-0.021331,-0.0107216,-0.00364496,-0.00992576,-2.97808,-2.90652,-2.8344,-2.76397,-2.68381,-2.59791,-2.51381,-2.42999,-2.35407,-2.27601,-2.19377,-2.12464,-2.06105,-2.006,-1.9545,-1.91104,-1.87109,-1.85539,-1.83496,-1.80593,-1.76605,-1.72001,-1.68395,-1.65045,-1.61295,-1.55379,-1.49947,-1.43196,-1.35896,-1.28904,3.03069,3.00585,2.98278,2.97581,2.96427,2.96134,2.96627,2.95983,2.93161,2.90954,2.88239,2.85922,2.83737,2.83373,2.80558,2.77998,2.74986,2.71574,2.68214,2.65625,2.63628,2.59472,2.56682,2.54632,2.52093,2.49655,2.46705,2.45286,2.43454,2.41815,-0.0393588,-0.0615792,-0.0880214,-0.129309,-0.167921,-0.208453,-0.25496,-0.306165,-0.363365,-0.418994,-0.474085,-0.519349,-0.560797,-0.620347,-0.656369,-0.683094,-0.701726,-0.729708,-0.755443,-0.770533,-0.782052,-0.817213,-0.86549,-0.88889,-0.926798,-0.967445,-1.01339,-1.05451,-1.0839,-1.12187,0.00673892,0.0117371,0.0172298,0.0373914,0.0640709,0.0809052,0.0904967,0.0901424,0.0879432,0.0837192,0.0921035,0.112154,0.132565,0.143982,0.152295,0.160263,0.172616,0.171958,0.174785,0.171473,0.162962,0.140375,0.12284,0.0997829,0.0772387,0.0479078,0.0212397,-0.0135038,-0.0441855,-0.0676977
0.00422408,0.00222966,0.00765029,0.000977319,-0.0121489,-0.0142773,-0.0187064,-0.0325804,-0.0489803,-0.069361,-0.0857828,-0.094697,-0.0909113,-0.103554,-0.13005,-0.154216,-0.160472,-0.149981,-0.151596,-0.140663,-0.139351,-0.142616,-0.127456,-0.105672,-0.0938377,-0.083947,-0.0634096,-0.0563117,-0.0431022,-0.02905,-3.00756,-2.95832,-2.91852,-2.87057,-2.81535,-2.74522,-2.67454,-2.60989,-2.54746,-2.48059,-2.41841,-2.3681,-2.31702,-2.26605,-2.20563,-2.14612,-2.08891,-2.0332,-1.97997,-1.93317,-1.8874,-1.8368,-1.78518,-1.72132,-1.66582,-1.60604,-1.52639,-1.4449,-1.36909,-1.30357,3.02755,3.02474,3.01156,2.99397,2.9685,2.923,2.88169,2.83794,2.80614,2.77822,2.75715,2.72809,2.70262,2.6936,2.69256,2.68062,2.66402,2.64757,2.65229,2.64975,2.64279,2.63454,2.61282,2.5854,2.54971,2.52195,2.48754,2.46342,2.43367,2.41408,-0.0533127,-0.0924139,-0.134254,-0.177531,-0.222087,-0.276004,-0.33246,-0.377346,-0.417268,-0.459397,-0.494803,-0.507194,-0.513107,-0.526079,-0.530505,-0.544964,-0.57257,-0.631415,-0.689542,-0.74337,-0.795188,-0.840847,-0.8887,-0.92783,-0.954035,-0.974095,-1.02143,-1.07299,-1.11307,-1.1393,0.011864,0.0106606,0.0169747,0.0167338,0.019626,0.0193513,0.0209758,0.00896912,0.00393891,0.0118376,0.017244,0.0335914,0.0451907,0.0580397,0.069187,0.0771936,0.0804931,0.0727323,0.0468934,0.0233123,0.00527968,-0.00200564,-0.0214316,-0.0521231,-0.0616857,-0.0662412,-0.0651313,-0.0705737,-0.0701689,-0.077394
0.00491464,0.0162685,0.0242343,0.0275049,0.0402162,0.0591453,0.076641,0.0882309,0.0974923,0.101198,0.105856,0.122645,0.163848,0.204731,0.23587,0.253388,0.266172,0.266006,0.2554,0.236812,0.217295,0.202286,0.183622,0.157931,0.128989,0.0934395,0.0701623,0.0504505,0.0204243,-0.00500095,-2.97348,-2.90309,-2.82622,-2.72935,-2.66068,-2.58084,-2.50562,-2.43116,-2.36237,-2.29578,-2.23775,-2.17617,-2.11466,-2.06551,-2.01106,-1.94886,-1.88828,-1.82994,-1.78062,-1.72911,-1.68492,-1.63974,-1.60711,-1.55738,-1.52804,-1.49368,-1.46095,-1.40759,-1.34903,-1.29061,3.01101,2.99113,2.96402,2.93467,2.90441,2.88118,2.85907,2.8334,2.80031,2.76487,2.74839,2.72894,2.71538,2.69203,2.65903,2.63882,2.62576,2.61707,2.60833,2.59487,2.57948,2.56577,2.54613,2.52013,2.49606,2.47433,2.46037,2.44832,2.43034,2.41507,-0.0432825,-0.0776178,-0.120847,-0.156578,-0.206523,-0.252071,-0.285483,-0.322732,-0.369692,-0.414979,-0.438473,-0.481817,-0.543794,-0.599705,-0.653509,-0.703923,-0.742548,-0.782893,-0.817283,-0.858583,-0.897749,-0.947382,-0.996595,-1.03202,-1.05428,-1.06725,-1.07751,-1.0832,-1.10411,-1.12834,-0.00630087,-0.0133436,-0.030424,-0.0437632,-0.0651087,-0.0772677,-0.0880859,-0.0827398,-0.0728436,-0.0802717,-0.0913668,-0.104679,-0.109283,-0.100712,-0.0805936,-0.0564419,-0.0369798,-0.0218443,-0.0181503,-0.0333802,-0.0390903,-0.0475661,-0.0531118,-0.0586422,-0.0492318,-0.0497335,-0.0529198,-0.0580675,-0.0635662,-0.0686456
-0.00701156,-0.0143465,-0.0468132,-0.0755016,-0.0921304,-0.105393,-0.126063,-0.135252,-0.136369,-0.122301,-0.109237,-0.093598,-0.0673252,-0.0448949,-0.0369201,-0.0277418,-0.0193814,-0.0165669,-0.00154487,0.00180576,0.0127543,0.0120851,0.00749825,0.000843647,-0.00309541,-0.00363047,-0.0133331,-0.0207886,-0.0187785,-0.0193176,-2.98361,-2.92834,-2.87756,-2.82453,-2.75877,-2.69066,-2.61433,-2.53242,-2.44207,-2.35018,-2.24995,-2.17357,-2.10867,-2.05491,-1.99608,-1.94599,-1.89399,-1.83276,-1.78134,-1.73208,-1.66864,-1.61095,-1.55685,-1.50366,-1.46366,-1.42233,-1.38043,-1.34768,-1.31242,-1.27724,3.02141,3.004,2.98428,2.96334,2.94281,2.90436,2.863,2.83608,2.80147,2.76374,2.72591,2.69819,2.6691,2.63957,2.60387,2.58743,2.57412,2.57203,2.55821,2.54013,2.5136,2.48186,2.45631,2.42592,2.41666,2.40482,2.40503,2.4117,2.41649,2.4154,-0.0576257,-0.103754,-0.145345,-0.18986,-0.241937,-0.292251,-0.345764,-0.393869,-0.438975,-0.48588,-0.526968,-0.56495,-0.60382,-0.654194,-0.689251,-0.714826,-0.747492,-0.790466,-0.815284,-0.843034,-0.867202,-0.896891,-0.923286,-0.958957,-1.00429,-1.04443,-1.0717,-1.10055,-1.11831,-1.13394,-0.00261811,-0.0191841,-0.032803,-0.0293936,-0.0280482,-0.031476,-0.0386399,-0.0671676,-0.0728419,-0.0619901,-0.0568121,-0.059953,-0.0667546,-0.0481136,-0.0176438,-0.00925953,0.00502825,0.012349,0.0113294,0.0213789,0.0216797,0.0264425,0.0134009,-0.00693556,-0.0205991,-0.0241294,-0.0414971,-0.0561595,-0.0600746,-0.0614392
-0.00196569,-0.0201491,-0.0344612,-0.0621852,-0.0893832,-0.114896,-0.135622,-0.141384,-0.128689,-0.12665,-0.120932,-0.120481,-0.121472,-0.145051,-0.15167,-0.15694,-0.152385,-0.139169,-0.142077,-0.152496,-0.142174,-0.117543,-0.104549,-0.0921189,-0.0893021,-0.0819606,-0.0645761,-0.047969,-0.0275073,-0.0140334,-2.97823,-2.92045,-2.872,-2.83058,-2.78036,-2.73035,-2.67776,-2.60832,-2.52161,-2.41891,-2.33142,-2.23596,-2.14875,-2.07479,-2.00217,-1.93548,-1.86556,-1.79763,-1.73971,-1.68968,-1.63545,-1.58197,-1.53673,-1.49437,-1.46615,-1.43688,-1.38443,-1.34647,-1.31568,-1.27971,3.01415,2.99612,2.9772,2.95621,2.9337,2.92657,2.90354,2.87896,2.8558,2.81609,2.78353,2.74671,2.72979,2.70525,2.67151,2.63692,2.60529,2.57919,2.56257,2.53812,2.5205,2.50754,2.48764,2.46578,2.44278,2.43288,2.42642,2.41716,2.41186,2.40785,-0.0474475,-0.0854506,-0.12461,-0.17604,-0.222576,-0.274896,-0.347493,-0.425181,-0.499212,-0.569282,-0.627847,-0.686461,-0.729078,-0.772877,-0.797512,-0.814337,-0.848695,-0.892074,-0.92798,-0.959884,-0.990204,-1.00658,-1.02743,-1.04606,-1.06594,-1.08643,-1.09659,-1.10555,-1.12168,-1.13957,0.00666732,0.0182646,0.0281727,0.0289741,0.035522,0.0450969,0.0357632,0.028524,0.0207991,0.0361012,0.0451231,0.0686609,0.0988257,0.115491,0.129806,0.135968,0.132332,0.128379,0.102071,0.0578623,0.0296282,0.00638241,-0.007091,-0.0202193,-0.035874,-0.0477772,-0.0668322,-0.0704531,-0.0591578,-0.0604489
0.000121451,0.011486,0.0513185,0.0651978,0.0782886,0.0943649,0.0916205,0.112654,0.133651,0.163119,0.192003,0.210744,0.205477,0.181539,0.16197,0.127748,0.0972059,0.0611046,0.0412582,0.0219024,0.00450919,0.00460762,0.00686693,0.00119662,-0.0076218,-0.0156128,-0.0197551,-0.0219214,-0.0186275,-0.00599033,-2.97203,-2.91746,-2.86661,-2.81303,-2.75338,-2.69725,-2.64842,-2.59013,-2.52393,-2.46751,-2.4191,-2.38351,-2.3477,-2.31928,-2.29231,-2.24285,-2.19401,-2.14097,-2.07981,-2.00995,-1.94775,-1.85771,-1.7775,-1.7062,-1.63624,-1.56295,-1.48105,-1.41812,-1.3603,-1.29967,3.02823,2.99762,2.96714,2.94264,2.93205,2.91904,2.91682,2.90321,2.87941,2.86429,2.8581,2.84353,2.83689,2.82437,2.81087,2.79459,2.78442,2.76684,2.73583,2.70598,2.67943,2.64842,2.61234,2.57733,2.54192,2.51128,2.47391,2.45227,2.43573,2.41991,-0.0530391,-0.105016,-0.166869,-0.228471,-0.286259,-0.346598,-0.407833,-0.462835,-0.517615,-0.56923,-0.620272,-0.670883,-0.715061,-0.75476,-0.788743,-0.807526,-0.814088,-0.813003,-0.82351,-0.844299,-0.867751,-0.89097,-0.896977,-0.919119,-0.948895,-0.99155,-1.02868,-1.06191,-1.09362,-1.12894,-0.00251702,-0.0189926,-0.0254487,-0.0322088,-0.0324657,-0.0450268,-0.0649628,-0.0833517,-0.0856369,-0.097476,-0.0918079,-0.0841644,-0.0814423,-0.0917647,-0.107087,-0.121398,-0.118574,-0.115155,-0.118806,-0.102442,-0.0988514,-0.105183,-0.106472,-0.107895,-0.0927797,-0.0838016,-0.0822401,-0.0742313,-0.0599769,-0.0656505
-0.00327669,0.00449076,-0.0182167,-0.046093,-0.0700137,-0.081567,-0.0917604,-0.101508,-0.104863,-0.113221,-0.105777,-0.0994126,-0.102162,-0.101669,-0.0908638,-0.0596077,-0.0340491,-0.00598734,0.0108471,0.0189265,0.0366598,0.0495766,0.0528021,0.0479066,0.0447102,0.0376927,0.0258303,0.00880238,-0.00956491,-0.0119161,-3.00221,-2.96177,-2.92684,-2.88879,-2.85301,-2.81016,-2.77594,-2.74485,-2.70064,-2.65997,-2.62412,-2.58371,-2.54724,-2.50854,-2.46521,-2.42159,-2.36423,-2.29831,-2.22525,-2.13847,-2.05304,-1.95788,-1.87268,-1.78697,-1.70276,-1.61807,-1.53932,-1.4562,-1.39344,-1.31275,3.04158,3.03934,3.03227,3.01438,3.00112,2.99263,2.98092,2.98044,2.97088,2.95554,2.92377,2.903,2.87695,2.83578,2.78546,2.73269,2.68877,2.65888,2.63467,2.62803,2.61317,2.59982,2.58021,2.55432,2.52172,2.49152,2.45696,2.42869,2.41551,2.40656,-0.0513559,-0.0926204,-0.144032,-0.20175,-0.269341,-0.344918,-0.426972,-0.493098,-0.547815,-0.596416,-0.642503,-0.681633,-0.720896,-0.742947,-0.757164,-0.763993,-0.775839,-0.784362,-0.79497,-0.816214,-0.830196,-0.843461,-0.873068,-0.91508,-0.957496,-0.987638,-1.02049,-1.05277,-1.08363,-1.12365,-0.00708174,-0.0292065,-0.0440981,-0.0642261,-0.079375,-0.0987241,-0.108721,-0.0989101,-0.076892,-0.0593068,-0.0498348,-0.0338329,-0.0269878,-0.0240305,-0.0112078,0.00419025,0.00249628,-0.0115988,-0.00618885,-0.00947901,-0.00905354,-0.00957806,-0.00977251,-0.0108419,-0.00586673,-0.0111757,-0.0282581,-0.044434,-0.0569712,-0.071402
-0.0132473,-0.0194804,-0.0354781,-0.0541756,-0.0661092,-0.0716933,-0.062613,-0.0678268,-0.0743088,-0.0809586,-0.0772892,-0.0649398,-0.0452494,-0.0253459,-0.0129055,-0.00259224,0.00580851,0.0295557,0.0426988,0.0421375,0.0329008,0.0177897,0.00846721,-0.00390902,-0.00590861,-0.0121541,-0.0252402,-0.0244885,-0.00735874,-0.00869961,-2.97063,-2.89528,-2.81576,-2.71859,-2.63313,-2.54402,-2.45787,-2.36551,-2.28134,-2.21313,-2.15632,-2.11372,-2.07531,-2.03378,-1.98924,-1.93307,-1.87195,-1.81413,-1.76994,-1.73703,-1.70808,-1.66908,-1.62135,-1.5722,-1.5325,-1.48407,-1.42602,-1.37991,-1.33679,-1.2954,3.02217,2.99779,2.95821,2.92516,2.90517,2.88204,2.87061,2.84446,2.82562,2.80579,2.79366,2.78418,2.78476,2.77889,2.78151,2.77367,2.75242,2.72304,2.67732,2.63844,2.59962,2.56937,2.54838,2.53189,2.51968,2.5161,2.50095,2.47778,2.4453,2.42578,-0.0495086,-0.081986,-0.113098,-0.147772,-0.193411,-0.233434,-0.26976,-0.297419,-0.317969,-0.344189,-0.379214,-0.420508,-0.458492,-0.495547,-0.530074,-0.568299,-0.605051,-0.625953,-0.65693,-0.687336,-0.720573,-0.765963,-0.810826,-0.858267,-0.910713,-0.965744,-1.02134,-1.06837,-1.09874,-1.13612,0.00746389,0.0264151,0.0529845,0.0863238,0.0981573,0.102942,0.104638,0.0892858,0.0716751,0.0430904,0.0272567,0.0082023,-0.0136809,-0.0138297,-0.00279352,0.00645811,0.0124145,0.00655441,0.001527,0.00957543,0.0170881,0.00788182,-0.0155101,-0.0374575,-0.0598193,-0.0729501,-0.0744956,-0.057673,-0.0588868,-0.0600417
0.0121967,0.0408782,0.0683472,0.110727,0.148416,0.176491,0.203619,0.227582,0.2401,0.245296,0.243636,0.230693,0.202491,0.184419,0.15873,0.138529,0.106426,0.0714149,0.0262379,-0.0109044,-0.0337444,-0.0516229,-0.0629918,-0.0827115,-0.0826574,-0.0691706,-0.0513194,-0.0384444,-0.0277111,-0.0224303,-2.98716,-2.92707,-2.86855,-2.82134,-2.78183,-2.72861,-2.67298,-2.62694,-2.57985,-2.53785,-2.49959,-2.45874,-2.40651,-2.34377,-2.26398,-2.19555,-2.12729,-2.06122,-2.00701,-1.94759,-1.88677,-1.81795,-1.76921,-1.71342,-1.65623,-1.57845,-1.51971,-1.45231,-1.39,-1.31448,3.01634,2.97301,2.9149,2.87634,2.824,2.77792,2.72799,2.6953,2.66379,2.61716,2.58408,2.55487,2.53657,2.52227,2.52232,2.50105,2.48143,2.47388,2.46917,2.45322,2.44554,2.44365,2.44818,2.44934,2.44764,2.47077,2.48319,2.48375,2.47079,2.43926,-0.0619264,-0.104463,-0.157082,-0.199874,-0.257059,-0.306961,-0.361739,-0.393928,-0.427663,-0.4547,-0.480405,-0.499972,-0.531822,-0.559442,-0.591083,-0.625703,-0.650723,-0.676887,-0.696802,-0.715372,-0.728508,-0.753982,-0.802231,-0.858376,-0.912295,-0.953123,-0.983154,-1.02303,-1.07256,-1.12192,0.00361662,0.0205146,0.0367476,0.048073,0.0499682,0.0346359,0.0372676,0.0470705,0.0669197,0.0825411,0.0865617,0.0850312,0.0842707,0.0935364,0.0936247,0.0750836,0.0687502,0.072111,0.0834301,0.0768892,0.0707737,0.0648341,0.0590393,0.0464394,0.0241186,0.0103929,-0.00925395,-0.0356604,-0.046496,-0.0577351
0.00123883,0.000659679,-0.00968403,-0.00586217,0.0156993,0.0416557,0.0822444,0.100709,0.123776,0.150223,0.166076,0.179143,0.182734,0.180618,0.180505,0.179947,0.188994,0.192303,0.202549,0.180826,0.161123,0.135301,0.108566,0.0828071,0.0609956,0.0320595,0.017226,0.00165217,-0.00257174,-0.00626824,-3.00058,-2.97348,-2.95004,-2.93059,-2.91647,-2.88195,-2.84422,-2.80744,-2.76662,-2.71767,-2.67207,-2.63089,-2.57659,-2.51491,-2.44182,-2.36883,-2.29268,-2.21213,-2.12431,-2.03752,-1.94588,-1.86798,-1.79616,-1.72668,-1.6454,-1.55179,-1.46744,-1.3966,-1.34201,-1.2904,3.02558,3.0066,2.97796,2.94937,2.93252,2.93629,2.92855,2.91848,2.90312,2.88514,2.85762,2.82413,2.79224,2.77368,2.76514,2.7502,2.75361,2.75436,2.75752,2.73677,2.71506,2.70263,2.66508,2.6333,2.60128,2.56655,2.535,2.4983,2.4595,2.43154,-0.0433104,-0.0822138,-0.131561,-0.181896,-0.215631,-0.247683,-0.280016,-0.311078,-0.345996,-0.385667,-0.41608,-0.461941,-0.497286,-0.517514,-0.536098,-0.549962,-0.574216,-0.602337,-0.636094,-0.653968,-0.68204,-0.71585,-0.75867,-0.809258,-0.874713,-0.931001,-0.980588,-1.02257,-1.07179,-1.12111,-0.00365448,-0.0334258,-0.0558842,-0.0720692,-0.0991596,-0.137331,-0.181094,-0.21283,-0.225178,-0.240297,-0.243856,-0.219836,-0.198357,-0.176422,-0.159184,-0.136271,-0.101419,-0.0849244,-0.0842507,-0.0779851,-0.0798938,-0.079219,-0.0756803,-0.0715591,-0.0635372,-0.0550095,-0.0675244,-0.0672655,-0.0653475,-0.0684831
