Time(s),Length(m),[Calcium],Force(N)
 0.218,0.211501,1.000000,45.659914
 0.219,0.211503,1.000000,45.728258
 0.220,0.211505,1.000000,45.795149
 0.221,0.211508,1.000000,45.860622
 0.222,0.211510,1.000000,45.924707
 0.223,0.211512,1.000000,45.988279
 0.224,0.211514,1.000000,46.051022
 0.225,0.211516,1.000000,46.111089
 0.226,0.211518,1.000000,46.168789
 0.227,0.211520,1.000000,46.225286
 0.228,0.211521,1.000000,46.280608
 0.229,0.211523,1.000000,46.334779
 0.230,0.211525,1.000000,46.387825
 0.231,0.211527,1.000000,46.439764
 0.232,0.211528,1.000000,46.490622
 0.233,0.211530,1.000000,46.540421
 0.234,0.211531,1.000000,46.589186
 0.235,0.211533,1.000000,46.636940
 0.236,0.211535,1.000000,46.683703
 0.237,0.211536,1.000000,46.729499
 0.238,0.211538,1.000000,46.774548
 0.239,0.211539,1.000000,46.819834
 0.240,0.211541,1.000000,46.864163
 0.241,0.211542,1.000000,46.907559
 0.242,0.211543,1.000000,46.948132
 0.243,0.211545,1.000000,46.987344
 0.244,0.211546,1.000000,47.025764
 0.245,0.211547,1.000000,47.063410
 0.246,0.211548,1.000000,47.100296
 0.247,0.211549,1.000000,47.136440
 0.248,0.211551,1.000000,47.171858
 0.249,0.211552,1.000000,47.206565
 0.250,0.211553,1.000000,47.240575
 0.251,0.211554,1.000000,47.273904
 0.252,0.211555,1.000000,47.306567
 0.253,0.211556,1.000000,47.338577
 0.254,0.211557,1.000000,47.369948
 0.255,0.211558,1.000000,47.400694
 0.256,0.211559,1.000000,47.430827
 0.257,0.211560,1.000000,47.460362
 0.258,0.211561,1.000000,47.489310
 0.259,0.211562,1.000000,47.518020
 0.260,0.211563,1.000000,47.547178
 0.261,0.211564,1.000000,47.575729
 0.262,0.211565,1.000000,47.603685
 0.263,0.211566,1.000000,47.631061
 0.264,0.211567,1.000000,47.657868
 0.265,0.211567,1.000000,47.681805
 0.266,0.211568,1.000000,47.705142
 0.267,0.211569,1.000000,47.728028
 0.268,0.211570,1.000000,47.750473
 0.269,0.211570,1.000000,47.772484
 0.270,0.211571,1.000000,47.794071
 0.271,0.211572,1.000000,47.815241
 0.272,0.211572,1.000000,47.836004
 0.273,0.211573,1.000000,47.856367
 0.274,0.211574,1.000000,47.876339
 0.275,0.211574,1.000000,47.895926
 0.276,0.211575,1.000000,47.915136
 0.277,0.211576,1.000000,47.933978
 0.278,0.211576,1.000000,47.952458
 0.279,0.211577,1.000000,47.970583
 0.280,0.211577,1.000000,47.988361
 0.281,0.211578,1.000000,48.005798
 0.282,0.211579,1.000000,48.022901
 0.283,0.211579,1.000000,48.039677
 0.284,0.211580,1.000000,48.056132
 0.285,0.211580,1.000000,48.072272
 0.286,0.211581,1.000000,48.088104
 0.287,0.211581,1.000000,48.103635
 0.288,0.211582,1.000000,48.119342
 0.289,0.211582,1.000000,48.135629
 0.290,0.211583,1.000000,48.151582
 0.291,0.211583,1.000000,48.167207
 0.292,0.211584,1.000000,48.182512
 0.293,0.211584,1.000000,48.197505
 0.294,0.211585,1.000000,48.212192
 0.295,0.211585,1.000000,48.226580
 0.296,0.211586,1.000000,48.240676
 0.297,0.211586,1.000000,48.254485
 0.298,0.211587,1.000000,48.268015
 0.299,0.211587,1.000000,48.281270
 0.300,0.211588,1.000000,48.294259
 0.301,0.211588,1.000000,48.306985
 0.302,0.211588,1.000000,48.319455
 0.303,0.211589,1.000000,48.330576
 0.304,0.211589,1.000000,48.340136
 0.305,0.211589,1.000000,48.349539
 0.306,0.211590,1.000000,48.358788
 0.307,0.211590,1.000000,48.367884
 0.308,0.211590,1.000000,48.376831
 0.309,0.211591,1.000000,48.385631
 0.310,0.211591,1.000000,48.394285
 0.311,0.211591,1.000000,48.402797
 0.312,0.211591,1.000000,48.411168
 0.313,0.211592,1.000000,48.419400
 0.314,0.211592,1.000000,48.427496
 0.315,0.211592,1.000000,48.435458
 0.316,0.211592,1.000000,48.443288
 0.317,0.211593,1.000000,48.450988
 0.318,0.211593,1.000000,48.458557
 0.319,0.211593,1.000000,48.465994
 0.320,0.211593,1.000000,48.473302
 0.321,0.211594,1.000000,48.480483
 0.322,0.211594,1.000000,48.487539
 0.323,0.211594,1.000000,48.494472
 0.324,0.211594,1.000000,48.501283
 0.325,0.211595,1.000000,48.507975
 0.326,0.211595,1.000000,48.514549
 0.327,0.211595,1.000000,48.521008
 0.328,0.211595,1.000000,48.527353
 0.329,0.211595,1.000000,48.533585
 0.330,0.211596,1.000000,48.539708
 0.331,0.211596,1.000000,48.545722
 0.332,0.211596,1.000000,48.551629
 0.333,0.211596,1.000000,48.557431
 0.334,0.211596,1.000000,48.563129
 0.335,0.211597,1.000000,48.568726
 0.336,0.211597,1.000000,48.574223
 0.337,0.211597,1.000000,48.579622
 0.338,0.211597,1.000000,48.584924
 0.339,0.211597,1.000000,48.590130
 0.340,0.211597,1.000000,48.595243
 0.341,0.211598,1.000000,48.600264
 0.342,0.211598,1.000000,48.605194
 0.343,0.211598,1.000000,48.610036
 0.344,0.211598,1.000000,48.614789
 0.345,0.211598,1.000000,48.619457
 0.346,0.211598,1.000000,48.624040
 0.347,0.211599,1.000000,48.628540
 0.348,0.211599,1.000000,48.633267
 0.349,0.211599,1.000000,48.638944
 0.350,0.211599,1.000000,48.644491
 0.351,0.211599,1.000000,48.649911
 0.352,0.211599,1.000000,48.655208
 0.353,0.211600,1.000000,48.660383
 0.354,0.211600,1.000000,48.665441
 0.355,0.211600,1.000000,48.670384
 0.356,0.211600,1.000000,48.675214
 0.357,0.211600,1.000000,48.679936
 0.358,0.211600,1.000000,48.684550
 0.359,0.211601,1.000000,48.689060
 0.360,0.211601,1.000000,48.693469
 0.361,0.211601,1.000000,48.697778
 0.362,0.211601,1.000000,48.701991
 0.363,0.211601,1.000000,48.706108
 0.364,0.211601,1.000000,48.710134
 0.365,0.211601,1.000000,48.714070
 0.366,0.211601,1.000000,48.717918
 0.367,0.211602,1.000000,48.721680
 0.368,0.211602,1.000000,48.725358
 0.369,0.211602,1.000000,48.728955
 0.370,0.211602,1.000000,48.732471
 0.371,0.211602,1.000000,48.735910
 0.372,0.211602,1.000000,48.739273
 0.373,0.211602,1.000000,48.742562
 0.374,0.211602,1.000000,48.745778
 0.375,0.211602,1.000000,48.748923
 0.376,0.211603,1.000000,48.752000
 0.377,0.211603,1.000000,48.755008
 0.378,0.211603,1.000000,48.757951
 0.379,0.211603,1.000000,48.760830
 0.380,0.211603,1.000000,48.763646
 0.381,0.211603,1.000000,48.766400
 0.382,0.211603,1.000000,48.769094
 0.383,0.211603,1.000000,48.771730
 0.384,0.211603,1.000000,48.774309
 0.385,0.211603,1.000000,48.776832
 0.386,0.211603,1.000000,48.779300
 0.387,0.211604,1.000000,48.781716
 0.388,0.211604,1.000000,48.784079
 0.389,0.211604,1.000000,48.786391
 0.390,0.211604,1.000000,48.788654
 0.391,0.211604,1.000000,48.790868
 0.392,0.211604,1.000000,48.793035
 0.393,0.211604,1.000000,48.795155
 0.394,0.211604,1.000000,48.797230
 0.395,0.211604,1.000000,48.799261
 0.396,0.211604,1.000000,48.801249
 0.397,0.211604,1.000000,48.803195
 0.398,0.211604,1.000000,48.805099
 0.399,0.211604,1.000000,48.806963
 0.400,0.211604,1.000000,48.808788
 0.401,0.211604,1.000000,48.810574
 0.402,0.211605,1.000000,48.812323
 0.403,0.211605,1.000000,48.814035
 0.404,0.211605,1.000000,48.815711
 0.405,0.211605,1.000000,48.817352
 0.406,0.211605,1.000000,48.818958
 0.407,0.211605,1.000000,48.820531
 0.408,0.211605,1.000000,48.822072
 0.409,0.211605,1.000000,48.823580
 0.410,0.211605,1.000000,48.825057
 0.411,0.211605,1.000000,48.826503
 0.412,0.211605,1.000000,48.827919
 0.413,0.211605,1.000000,48.829306
 0.414,0.211605,1.000000,48.830665
 0.415,0.211605,1.000000,48.831995
 0.416,0.211605,1.000000,48.833298
 0.417,0.211605,1.000000,48.834575
 0.418,0.211605,1.000000,48.835825
 0.419,0.211605,1.000000,48.837049
 0.420,0.211605,1.000000,48.838249
 0.421,0.211605,1.000000,48.839424
 0.422,0.211605,1.000000,48.840575
 0.423,0.211606,1.000000,48.841703
 0.424,0.211606,1.000000,48.842808
 0.425,0.211606,1.000000,48.843890
 0.426,0.211606,1.000000,48.844951
 0.427,0.211606,1.000000,48.845990
 0.428,0.211606,1.000000,48.847008
 0.429,0.211606,1.000000,48.848006
 0.430,0.211606,1.000000,48.848984
 0.431,0.211606,1.000000,48.849942
 0.432,0.211606,1.000000,48.850881
 0.433,0.211606,1.000000,48.851801
 0.434,0.211606,1.000000,48.852703
 0.435,0.211606,1.000000,48.853587
 0.436,0.211606,1.000000,48.854453
 0.437,0.211606,1.000000,48.855302
 0.438,0.211606,1.000000,48.856134
 0.439,0.211606,1.000000,48.856950
 0.440,0.211606,1.000000,48.857750
 0.441,0.211606,1.000000,48.858534
 0.442,0.211606,1.000000,48.859302
 0.443,0.211606,1.000000,48.860055
 0.444,0.211606,1.000000,48.860794
 0.445,0.211606,1.000000,48.861518
 0.446,0.211606,1.000000,48.862228
 0.447,0.211606,1.000000,48.862924
 0.448,0.211606,1.000000,48.863607
 0.449,0.211606,1.000000,48.864276
 0.450,0.211606,1.000000,48.864932
 0.451,0.211606,1.000000,48.865576
 0.452,0.211606,1.000000,48.866207
 0.453,0.211606,1.000000,48.866826
 0.454,0.211606,1.000000,48.867433
 0.455,0.211606,1.000000,48.868028
 0.456,0.211606,1.000000,48.868612
 0.457,0.211606,1.000000,48.869185
 0.458,0.211606,1.000000,48.869746
 0.459,0.211606,1.000000,48.870297
 0.460,0.211606,1.000000,48.870838
 0.461,0.211606,1.000000,48.871368
 0.462,0.211607,1.000000,48.871888
 0.463,0.211607,1.000000,48.872398
 0.464,0.211607,1.000000,48.872899
 0.465,0.211607,1.000000,48.873390
 0.466,0.211607,1.000000,48.873871
 0.467,0.211607,1.000000,48.874344
 0.468,0.211607,1.000000,48.874808
 0.469,0.211607,1.000000,48.875263
 0.470,0.211607,1.000000,48.875709
 0.471,0.211607,1.000000,48.876148
 0.472,0.211607,1.000000,48.876578
 0.473,0.211607,1.000000,48.876999
 0.474,0.211607,1.000000,48.877414
 0.475,0.211607,1.000000,48.877820
 0.476,0.211607,1.000000,48.878219
 0.477,0.211607,1.000000,48.878610
 0.478,0.211607,1.000000,48.878994
 0.479,0.211607,1.000000,48.879371
 0.480,0.211607,1.000000,48.879741
 0.481,0.211607,1.000000,48.880105
 0.482,0.211607,1.000000,48.880461
 0.483,0.211607,1.000000,48.880811
 0.484,0.211607,1.000000,48.881155
 0.485,0.211607,1.000000,48.881492
 0.486,0.211607,1.000000,48.881824
 0.487,0.211607,1.000000,48.882149
 0.488,0.211607,1.000000,48.882468
 0.489,0.211607,1.000000,48.882782
 0.490,0.211607,1.000000,48.883089
 0.491,0.211607,1.000000,48.883392
 0.492,0.211607,1.000000,48.883688
 0.493,0.211607,1.000000,48.883980
 0.494,0.211607,1.000000,48.884266
 0.495,0.211607,1.000000,48.884547
 0.496,0.211607,1.000000,48.884823
 0.497,0.211607,1.000000,48.885094
 0.498,0.211607,1.000000,48.885360
 0.499,0.211607,1.000000,48.885621
 0.500,0.211607,0.998872,48.885878
 0.501,0.211607,0.903823,48.885487
 0.502,0.211607,0.817813,48.883768
 0.503,0.211607,0.739988,48.880613
 0.504,0.211607,0.669569,48.875906
 0.505,0.211606,0.605851,48.869515
 0.506,0.211606,0.548197,48.861293
 0.507,0.211606,0.496029,48.851078
 0.508,0.211605,0.448825,48.838691
 0.509,0.211605,0.406114,48.823932
 0.510,0.211604,0.367467,48.806580
 0.511,0.211604,0.332498,48.786389
 0.512,0.211603,0.300857,48.762241
 0.513,0.211602,0.272226,48.733122
 0.514,0.211601,0.246321,48.700349
 0.515,0.211600,0.222880,48.663555
 0.516,0.211598,0.201670,48.622332
 0.517,0.211597,0.182479,48.576234
 0.518,0.211595,0.165114,48.524768
 0.519,0.211593,0.149401,48.467395
 0.520,0.211591,0.135184,48.403520
 0.521,0.211589,0.122319,48.332491
 0.522,0.211586,0.110679,48.253596
 0.523,0.211583,0.100146,48.166054
 0.524,0.211580,0.090616,48.069017
 0.525,0.211577,0.081993,47.961562
 0.526,0.211573,0.074190,47.842689
 0.527,0.211568,0.067130,47.711318
 0.528,0.211564,0.060742,47.566294
 0.529,0.211558,0.054962,47.406653
 0.530,0.211553,0.049731,47.231821
 0.531,0.211546,0.044999,47.039361
 0.532,0.211539,0.040717,46.827841
 0.533,0.211532,0.036842,46.594526
 0.534,0.211523,0.033336,46.338204
 0.535,0.211514,0.030164,46.058469
 0.536,0.211504,0.027293,45.753876
 0.537,0.211493,0.024696,45.423066
 0.538,0.211481,0.022346,45.065889
 0.539,0.211469,0.020219,44.680294
 0.540,0.211455,0.018295,44.263179
 0.541,0.211440,0.016554,43.816225
 0.542,0.211425,0.014979,43.339589
 0.543,0.211408,0.013553,42.833894
 0.544,0.211390,0.012264,42.297138
 0.545,0.211372,0.011097,41.731818
 0.546,0.211352,0.010041,41.140689
 0.547,0.211332,0.009085,40.523210
 0.548,0.211311,0.008221,39.882551
 0.549,0.211289,0.007438,39.222116
 0.550,0.211267,0.006730,38.542307
 0.551,0.211244,0.006090,37.848607
 0.552,0.211221,0.005510,37.141660
 0.553,0.211197,0.004986,36.426212
 0.554,0.211174,0.004512,35.703606
 0.555,0.211150,0.004082,34.977955
 0.556,0.211126,0.003694,34.250385
 0.557,0.211102,0.003342,33.524677
 0.558,0.211078,0.003024,32.801507
 0.559,0.211055,0.002736,32.083888
 0.560,0.211031,0.002476,31.373018
 0.561,0.211008,0.002240,30.670242
 0.562,0.210985,0.002027,29.977134
 0.563,0.210963,0.001834,29.294039
 0.564,0.210941,0.001660,28.622312
 0.565,0.210919,0.001502,27.962460
 0.566,0.210898,0.001359,27.314820
 0.567,0.210877,0.001230,26.679978
 0.568,0.210857,0.001113,26.058013
 0.569,0.210837,0.001007,25.449010
 0.570,0.210817,0.000911,24.853340
 0.571,0.210798,0.000824,24.270862
 0.572,0.210779,0.000746,23.701242
 0.573,0.210761,0.000675,23.144834
 0.574,0.210743,0.000611,22.601368
 0.575,0.210726,0.000552,22.070484
 0.576,0.210708,0.000500,21.552090
 0.577,0.210692,0.000452,21.046168
 0.578,0.210676,0.000409,20.552422
 0.579,0.210660,0.000370,20.070353
 0.580,0.210644,0.000335,19.599960
 0.581,0.210629,0.000303,19.141007
 0.582,0.210614,0.000274,18.693230
 0.583,0.210600,0.000248,18.256230
 0.584,0.210586,0.000225,17.829928
 0.585,0.210572,0.000203,17.414042
 0.586,0.210559,0.000184,17.008292
 0.587,0.210546,0.000166,16.612350
 0.588,0.210533,0.000151,16.226135
 0.589,0.210521,0.000136,15.849404
 0.590,0.210509,0.000123,15.481856
 0.591,0.210497,0.000112,15.123177
 0.592,0.210486,0.000101,14.773252
 0.593,0.210474,0.000091,14.431891
 0.594,0.210463,0.000083,14.098883
 0.595,0.210453,0.000075,13.773964
 0.596,0.210442,0.000068,13.456879
 0.597,0.210432,0.000061,13.147514
 0.598,0.210422,0.000055,12.845669
 0.599,0.210413,0.000050,12.551158
 0.600,0.210403,0.000045,12.263777
 0.601,0.210394,0.000041,11.983308
 0.602,0.210385,0.000037,11.709657
 0.603,0.210376,0.000034,11.442612
 0.604,0.210368,0.000030,11.182029
 0.605,0.210359,0.000028,10.927730
 0.606,0.210351,0.000025,10.679510
 0.607,0.210343,0.000023,10.437256
 0.608,0.210335,0.000020,10.200829
 0.609,0.210328,0.000018,9.970089
 0.610,0.210320,0.000017,9.744885
 0.611,0.210313,0.000015,9.525073
 0.612,0.210306,0.000014,9.310499
 0.613,0.210299,0.000012,9.101051
 0.614,0.210292,0.000011,8.896599
 0.615,0.210286,0.000010,8.697023
 0.616,0.210279,0.000009,8.502197
 0.617,0.210273,0.000008,8.312008
 0.618,0.210267,0.000007,8.126336
 0.619,0.210261,0.000007,7.945067
 0.620,0.210255,0.000006,7.768079
 0.621,0.210250,0.000006,7.595283
 0.622,0.210244,0.000005,7.426572
 0.623,0.210239,0.000005,7.261847
 0.624,0.210233,0.000004,7.101008
 0.625,0.210228,0.000004,6.943958
 0.626,0.210223,0.000003,6.790606
 0.627,0.210218,0.000003,6.640860
 0.628,0.210213,0.000003,6.494629
 0.629,0.210209,0.000002,6.351823
 0.630,0.210204,0.000002,6.212363
 0.631,0.210200,0.000002,6.076168
 0.632,0.210195,0.000002,5.943153
 0.633,0.210191,0.000002,5.813248
 0.634,0.210187,0.000002,5.686369
 0.635,0.210183,0.000001,5.562446
 0.636,0.210179,0.000001,5.441407
 0.637,0.210175,0.000001,5.323179
 0.638,0.210171,0.000001,5.207697
 0.639,0.210167,0.000001,5.094889
 0.640,0.210164,0.000001,4.984694
 0.641,0.210160,0.000001,4.877046
 0.642,0.210157,0.000001,4.771880
 0.643,0.210153,0.000001,4.669139
 0.644,0.210150,0.000001,4.568764
 0.645,0.210147,0.000001,4.470698
 0.646,0.210144,0.000000,4.374885
 0.647,0.210141,0.000000,4.281273
 0.648,0.210138,0.000000,4.189805
 0.649,0.210135,0.000000,4.100430
 0.650,0.210132,0.000000,4.013099
 0.651,0.210129,0.000000,3.927760
 0.652,0.210126,0.000000,3.844366
 0.653,0.210124,0.000000,3.762860
 0.654,0.210121,0.000000,3.683197
 0.655,0.210119,0.000000,3.605331
 0.656,0.210116,0.000000,3.529222
 0.657,0.210114,0.000000,3.454827
 0.658,0.210111,0.000000,3.382108
 0.659,0.210109,0.000000,3.311024
 0.660,0.210107,0.000000,3.241539
 0.661,0.210104,0.000000,3.173612
 0.662,0.210102,0.000000,3.107209
 0.663,0.210100,0.000000,3.042295
 0.664,0.210098,0.000000,2.978833
 0.665,0.210096,0.000000,2.916790
 0.666,0.210094,0.000000,2.856132
 0.667,0.210092,0.000000,2.796828
 0.668,0.210090,0.000000,2.738845
 0.669,0.210088,0.000000,2.682153
 0.670,0.210086,0.000000,2.626722
 0.671,0.210085,0.000000,2.572522
 0.672,0.210083,0.000000,2.519525
 0.673,0.210081,0.000000,2.467702
 0.674,0.210079,0.000000,2.417027
 0.675,0.210078,0.000000,2.367473
 0.676,0.210076,0.000000,2.319013
 0.677,0.210075,0.000000,2.271622
 0.678,0.210073,0.000000,2.225275
 0.679,0.210072,0.000000,2.179948
 0.680,0.210070,0.000000,2.135617
 0.681,0.210069,0.000000,2.092260
 0.682,0.210067,0.000000,2.049854
 0.683,0.210066,0.000000,2.008376
 0.684,0.210065,0.000000,1.967805
 0.685,0.210063,0.000000,1.928120
 0.686,0.210062,0.000000,1.889301
 0.687,0.210061,0.000000,1.851327
 0.688,0.210060,0.000000,1.814180
 0.689,0.210058,0.000000,1.777839
 0.690,0.210057,0.000000,1.742287
 0.691,0.210056,0.000000,1.707505
 0.692,0.210055,0.000000,1.673476
 0.693,0.210054,0.000000,1.640183
 0.694,0.210053,0.000000,1.607607
 0.695,0.210052,0.000000,1.575734
 0.696,0.210051,0.000000,1.544546
