Time(s),Length(m),[Calcium],Force(N)
 0.826,0.247559,1.000000,37.225343
 0.828,0.247447,1.000000,37.209820
 0.830,0.247336,1.000000,37.193999
 0.832,0.247224,1.000000,37.177869
 0.834,0.247112,1.000000,37.161417
 0.836,0.247001,1.000000,37.144633
 0.838,0.246889,1.000000,37.127509
 0.840,0.246777,1.000000,37.110038
 0.842,0.246666,1.000000,37.092212
 0.844,0.246554,1.000000,37.074028
 0.846,0.246442,1.000000,37.055481
 0.848,0.246330,1.000000,37.036564
 0.850,0.246219,1.000000,37.017276
 0.852,0.246107,1.000000,36.997613
 0.854,0.245995,1.000000,36.977573
 0.856,0.245883,1.000000,36.957151
 0.858,0.245772,1.000000,36.936346
 0.860,0.245660,1.000000,36.915157
 0.862,0.245548,1.000000,36.893584
 0.864,0.245436,1.000000,36.871597
 0.866,0.245324,1.000000,36.849230
 0.868,0.245212,1.000000,36.826505
 0.870,0.245101,1.000000,36.803600
 0.872,0.244989,1.000000,36.780754
 0.874,0.244877,1.000000,36.757190
 0.876,0.244765,1.000000,36.733503
 0.878,0.244653,1.000000,36.709346
 0.880,0.244541,1.000000,36.684768
 0.882,0.244429,1.000000,36.659756
 0.884,0.244317,1.000000,36.634312
 0.886,0.244205,1.000000,36.608398
 0.888,0.244093,1.000000,36.582053
 0.890,0.243981,1.000000,36.555278
 0.892,0.243869,1.000000,36.528077
 0.894,0.243757,1.000000,36.500454
 0.896,0.243645,1.000000,36.472409
 0.898,0.243533,1.000000,36.443945
 0.900,0.243421,1.000000,36.415058
 0.902,0.243309,1.000000,36.385755
 0.904,0.243197,1.000000,36.356043
 0.906,0.243085,1.000000,36.325923
 0.908,0.242973,1.000000,36.295395
 0.910,0.242861,1.000000,36.264459
 0.912,0.242748,1.000000,36.233119
 0.914,0.242636,1.000000,36.201376
 0.916,0.242524,1.000000,36.169228
 0.918,0.242412,1.000000,36.136680
 0.920,0.242300,1.000000,36.103730
 0.922,0.242188,1.000000,36.070381
 0.924,0.242075,1.000000,36.036633
 0.926,0.241963,1.000000,36.002488
 0.928,0.241851,1.000000,35.967944
 0.930,0.241739,1.000000,35.933003
 0.932,0.241626,1.000000,35.897666
 0.934,0.241514,1.000000,35.861930
 0.936,0.241402,1.000000,35.825801
 0.938,0.241289,1.000000,35.789276
 0.940,0.241177,1.000000,35.752358
 0.942,0.241065,1.000000,35.715046
 0.944,0.240952,1.000000,35.677340
 0.946,0.240840,1.000000,35.639238
 0.948,0.240728,1.000000,35.600745
 0.950,0.240615,1.000000,35.561858
 0.952,0.240503,1.000000,35.522578
 0.954,0.240390,1.000000,35.482905
 0.956,0.240278,1.000000,35.442842
 0.958,0.240166,1.000000,35.402387
 0.960,0.240053,1.000000,35.361542
 0.962,0.239941,1.000000,35.320305
 0.964,0.239828,1.000000,35.278679
 0.966,0.239716,1.000000,35.236661
 0.968,0.239603,1.000000,35.194257
 0.970,0.239491,1.000000,35.151462
 0.972,0.239378,1.000000,35.108279
