Time(s),Length(m),[Calcium],Force(N)
 0.694,0.250108,0.000000,3.287866
 0.695,0.250106,0.000000,3.222677
 0.696,0.250104,0.000000,3.158891
 0.697,0.250102,0.000000,3.096476
 0.698,0.250100,0.000000,3.035399
 0.699,0.250098,0.000000,2.975634
 0.700,0.250096,0.000000,2.917155
 0.701,0.250094,0.000000,2.859933
 0.702,0.250092,0.000000,2.803940
 0.703,0.250090,0.000000,2.749147
 0.704,0.250089,0.000000,2.695525
 0.705,0.250087,0.000000,2.643047
 0.706,0.250085,0.000000,2.591687
 0.707,0.250084,0.000000,2.541419
 0.708,0.250082,0.000000,2.492217
 0.709,0.250080,0.000000,2.444057
 0.710,0.250079,0.000000,2.396916
 0.711,0.250077,0.000000,2.350769
 0.712,0.250076,0.000000,2.305593
 0.713,0.250074,0.000000,2.261368
 0.714,0.250073,0.000000,2.218070
 0.715,0.250072,0.000000,2.175679
 0.716,0.250070,0.000000,2.134174
 0.717,0.250069,0.000000,2.093535
 0.718,0.250068,0.000000,2.053742
 0.719,0.250066,0.000000,2.014776
 0.720,0.250065,0.000000,1.976618
 0.721,0.250064,0.000000,1.939251
 0.722,0.250063,0.000000,1.902656
 0.723,0.250061,0.000000,1.866816
 0.724,0.250060,0.000000,1.831715
 0.725,0.250059,0.000000,1.797335
 0.726,0.250058,0.000000,1.763660
 0.727,0.250057,0.000000,1.730676
 0.728,0.250056,0.000000,1.698365
 0.729,0.250055,0.000000,1.666714
 0.730,0.250054,0.000000,1.635708
 0.731,0.250053,0.000000,1.605332
 0.732,0.250052,0.000000,1.575573
 0.733,0.250051,0.000000,1.546417
 0.734,0.250050,0.000000,1.517851
 0.735,0.250049,0.000000,1.489861
 0.736,0.250048,0.000000,1.462436
 0.737,0.250047,0.000000,1.435562
 0.738,0.250046,0.000000,1.409228
 0.739,0.250045,0.000000,1.383422
 0.740,0.250045,0.000000,1.358132
 0.741,0.250044,0.000000,1.333348
 0.742,0.250043,0.000000,1.309057
 0.743,0.250042,0.000000,1.285251
 0.744,0.250041,0.000000,1.261917
 0.745,0.250041,0.000000,1.239046
 0.746,0.250040,0.000000,1.216628
 0.747,0.250039,0.000000,1.194653
 0.748,0.250039,0.000000,1.173112
 0.749,0.250038,0.000000,1.151996
 0.750,0.250037,0.000000,1.131294
 0.751,0.250037,0.000000,1.110999
 0.752,0.250036,0.000000,1.091102
 0.753,0.250035,0.000000,1.071594
 0.754,0.250035,0.000000,1.052467
 0.755,0.250034,0.000000,1.033713
 0.756,0.250033,0.000000,1.015324
 0.757,0.250033,0.000000,0.997292
 0.758,0.250032,0.000000,0.979610
 0.759,0.250032,0.000000,0.962271
 0.760,0.250031,0.000000,0.945267
 0.761,0.250031,0.000000,0.928590
 0.762,0.250030,0.000000,0.912236
 0.763,0.250029,0.000000,0.896195
 0.764,0.250029,0.000000,0.880463
 0.765,0.250028,0.000000,0.865033
 0.766,0.250028,0.000000,0.849897
 0.767,0.250027,0.000000,0.835051
 0.768,0.250027,0.000000,0.820488
 0.769,0.250027,0.000000,0.806203
 0.770,0.250026,0.000000,0.792189
 0.771,0.250026,0.000000,0.778441
 0.772,0.250025,0.000000,0.764953
 0.773,0.250025,0.000000,0.751721
 0.774,0.250024,0.000000,0.738739
 0.775,0.250024,0.000000,0.726001
 0.776,0.250023,0.000000,0.713503
 0.777,0.250023,0.000000,0.701240
 0.778,0.250023,0.000000,0.689207
 0.779,0.250022,0.000000,0.677400
 0.780,0.250022,0.000000,0.665813
 0.781,0.250022,0.000000,0.654443
 0.782,0.250021,0.000000,0.643285
 0.783,0.250021,0.000000,0.632334
 0.784,0.250020,0.000000,0.621587
 0.785,0.250020,0.000000,0.611039
 0.786,0.250020,0.000000,0.600687
 0.787,0.250019,0.000000,0.590526
 0.788,0.250019,0.000000,0.580552
 0.789,0.250019,0.000000,0.570763
 0.790,0.250018,0.000000,0.561153
 0.791,0.250018,0.000000,0.551721
 0.792,0.250018,0.000000,0.542461
 0.793,0.250018,0.000000,0.533371
 0.794,0.250017,0.000000,0.524447
 0.795,0.250017,0.000000,0.515686
 0.796,0.250017,0.000000,0.507085
 0.797,0.250016,0.000000,0.498640
 0.798,0.250016,0.000000,0.490349
 0.799,0.250016,0.000000,0.482208
 0.800,0.250016,0.000000,0.474215
 0.801,0.250015,0.000000,0.466366
 0.802,0.250015,0.000000,0.458659
 0.803,0.250015,0.000000,0.451091
 0.804,0.250015,0.000000,0.443659
 0.805,0.250014,0.000000,0.436361
 0.806,0.250014,0.000000,0.429194
 0.807,0.250014,0.000000,0.422155
 0.808,0.250014,0.000000,0.415242
 0.809,0.250013,0.000000,0.408453
 0.810,0.250013,0.000000,0.401785
 0.811,0.250013,0.000000,0.395235
 0.812,0.250013,0.000000,0.388802
 0.813,0.250013,0.000000,0.382483
 0.814,0.250012,0.000000,0.376277
 0.815,0.250012,0.000000,0.370180
 0.816,0.250012,0.000000,0.364191
 0.817,0.250012,0.000000,0.358307
 0.818,0.250012,0.000000,0.352528
 0.819,0.250011,0.000000,0.346849
 0.820,0.250011,0.000000,0.341271
 0.821,0.250011,0.000000,0.335791
 0.822,0.250011,0.000000,0.330406
 0.823,0.250011,0.000000,0.325116
 0.824,0.250011,0.000000,0.319918
 0.825,0.250010,0.000000,0.314811
 0.826,0.250010,0.000000,0.309792
 0.827,0.250010,0.000000,0.304861
 0.828,0.250010,0.000000,0.300016
 0.829,0.250010,0.000000,0.295254
 0.830,0.250010,0.000000,0.290575
 0.831,0.250009,0.000000,0.285977
 0.832,0.250009,0.000000,0.281458
 0.833,0.250009,0.000000,0.277017
 0.834,0.250009,0.000000,0.272652
 0.835,0.250009,0.000000,0.268363
 0.836,0.250009,0.000000,0.264147
 0.837,0.250009,0.000000,0.260003
 0.838,0.250008,0.000000,0.255930
 0.839,0.250008,0.000000,0.251927
 0.840,0.250008,0.000000,0.247991
 0.841,0.250008,0.000000,0.244123
 0.842,0.250008,0.000000,0.240321
 0.843,0.250008,0.000000,0.236583
 0.844,0.250008,0.000000,0.232909
 0.845,0.250008,0.000000,0.229297
 0.846,0.250007,0.000000,0.225746
 0.847,0.250007,0.000000,0.222255
 0.848,0.250007,0.000000,0.218822
 0.849,0.250007,0.000000,0.215448
 0.850,0.250007,0.000000,0.212130
 0.851,0.250007,0.000000,0.208868
 0.852,0.250007,0.000000,0.205661
 0.853,0.250007,0.000000,0.202507
 0.854,0.250007,0.000000,0.199406
 0.855,0.250006,0.000000,0.196357
 0.856,0.250006,0.000000,0.193358
 0.857,0.250006,0.000000,0.190410
 0.858,0.250006,0.000000,0.187510
 0.859,0.250006,0.000000,0.184659
 0.860,0.250006,0.000000,0.181855
 0.861,0.250006,0.000000,0.179097
 0.862,0.250006,0.000000,0.176385
 0.863,0.250006,0.000000,0.173718
 0.864,0.250006,0.000000,0.171094
 0.865,0.250006,0.000000,0.168514
 0.866,0.250005,0.000000,0.165976
 0.867,0.250005,0.000000,0.163480
 0.868,0.250005,0.000000,0.161025
 0.869,0.250005,0.000000,0.158610
 0.870,0.250005,0.000000,0.156234
 0.871,0.250005,0.000000,0.153897
 0.872,0.250005,0.000000,0.151599
 0.873,0.250005,0.000000,0.149337
 0.874,0.250005,0.000000,0.147113
 0.875,0.250005,0.000000,0.144924
 0.876,0.250005,0.000000,0.142771
 0.877,0.250005,0.000000,0.140653
 0.878,0.250005,0.000000,0.138569
 0.879,0.250004,0.000000,0.136519
 0.880,0.250004,0.000000,0.134502
 0.881,0.250004,0.000000,0.132517
 0.882,0.250004,0.000000,0.130564
 0.883,0.250004,0.000000,0.128643
 0.884,0.250004,0.000000,0.126752
 0.885,0.250004,0.000000,0.124892
 0.886,0.250004,0.000000,0.123061
 0.887,0.250004,0.000000,0.121260
 0.888,0.250004,0.000000,0.119487
 0.889,0.250004,0.000000,0.117743
 0.890,0.250004,0.000000,0.116026
 0.891,0.250004,0.000000,0.114337
 0.892,0.250004,0.000000,0.112674
 0.893,0.250004,0.000000,0.111038
 0.894,0.250004,0.000000,0.109427
 0.895,0.250004,0.000000,0.107842
 0.896,0.250003,0.000000,0.106282
 0.897,0.250003,0.000000,0.104747
 0.898,0.250003,0.000000,0.103236
 0.899,0.250003,0.000000,0.101748
 0.900,0.250003,0.000000,0.100284
 0.901,0.250003,0.000000,0.098843
 0.902,0.250003,0.000000,0.097424
 0.903,0.250003,0.000000,0.096028
 0.904,0.250003,0.000000,0.094653
 0.905,0.250003,0.000000,0.093300
 0.906,0.250003,0.000000,0.091968
 0.907,0.250003,0.000000,0.090656
 0.908,0.250003,0.000000,0.089365
 0.909,0.250003,0.000000,0.088094
 0.910,0.250003,0.000000,0.086843
 0.911,0.250003,0.000000,0.085611
 0.912,0.250003,0.000000,0.084398
 0.913,0.250003,0.000000,0.083204
 0.914,0.250003,0.000000,0.082028
 0.915,0.250003,0.000000,0.080870
 0.916,0.250003,0.000000,0.079730
 0.917,0.250003,0.000000,0.078608
 0.918,0.250003,0.000000,0.077503
 0.919,0.250003,0.000000,0.076414
 0.920,0.250002,0.000000,0.075342
 0.921,0.250002,0.000000,0.074287
 0.922,0.250002,0.000000,0.073248
 0.923,0.250002,0.000000,0.072225
 0.924,0.250002,0.000000,0.071217
 0.925,0.250002,0.000000,0.070224
 0.926,0.250002,0.000000,0.069247
 0.927,0.250002,0.000000,0.068284
 0.928,0.250002,0.000000,0.067336
 0.929,0.250002,0.000000,0.066402
 0.930,0.250002,0.000000,0.065483
 0.931,0.250002,0.000000,0.064577
 0.932,0.250002,0.000000,0.063685
 0.933,0.250002,0.000000,0.062806
 0.934,0.250002,0.000000,0.061941
 0.935,0.250002,0.000000,0.061088
 0.936,0.250002,0.000000,0.060248
 0.937,0.250002,0.000000,0.059421
 0.938,0.250002,0.000000,0.058606
 0.939,0.250002,0.000000,0.057804
 0.940,0.250002,0.000000,0.057013
 0.941,0.250002,0.000000,0.056234
 0.942,0.250002,0.000000,0.055467
 0.943,0.250002,0.000000,0.054711
 0.944,0.250002,0.000000,0.053966
 0.945,0.250002,0.000000,0.053232
 0.946,0.250002,0.000000,0.052509
 0.947,0.250002,0.000000,0.051797
 0.948,0.250002,0.000000,0.051096
 0.949,0.250002,0.000000,0.050404
 0.950,0.250002,0.000000,0.049723
 0.951,0.250002,0.000000,0.049052
 0.952,0.250002,0.000000,0.048391
 0.953,0.250002,0.000000,0.047739
 0.954,0.250002,0.000000,0.047097
 0.955,0.250002,0.000000,0.046465
 0.956,0.250002,0.000000,0.045841
 0.957,0.250001,0.000000,0.045227
 0.958,0.250001,0.000000,0.044622
 0.959,0.250001,0.000000,0.044025
 0.960,0.250001,0.000000,0.043438
 0.961,0.250001,0.000000,0.042858
 0.962,0.250001,0.000000,0.042288
 0.963,0.250001,0.000000,0.041725
 0.964,0.250001,0.000000,0.041171
 0.965,0.250001,0.000000,0.040624
 0.966,0.250001,0.000000,0.040086
 0.967,0.250001,0.000000,0.039555
 0.968,0.250001,0.000000,0.039032
 0.969,0.250001,0.000000,0.038516
 0.970,0.250001,0.000000,0.038008
 0.971,0.250001,0.000000,0.037507
 0.972,0.250001,0.000000,0.037013
 0.973,0.250001,0.000000,0.036527
 0.974,0.250001,0.000000,0.036047
 0.975,0.250001,0.000000,0.035574
 0.976,0.250001,0.000000,0.035108
 0.977,0.250001,0.000000,0.034649
 0.978,0.250001,0.000000,0.034196
 0.979,0.250001,0.000000,0.033750
 0.980,0.250001,0.000000,0.033309
 0.981,0.250001,0.000000,0.032876
 0.982,0.250001,0.000000,0.032448
 0.983,0.250001,0.000000,0.032026
 0.984,0.250001,0.000000,0.031611
 0.985,0.250001,0.000000,0.031201
 0.986,0.250001,0.000000,0.030797
 0.987,0.250001,0.000000,0.030398
 0.988,0.250001,0.000000,0.030006
 0.989,0.250001,0.000000,0.029618
 0.990,0.250001,0.000000,0.029237
 0.991,0.250001,0.000000,0.028860
 0.992,0.250001,0.000000,0.028489
 0.993,0.250001,0.000000,0.028123
 0.994,0.250001,0.000000,0.027762
 0.995,0.250001,0.000000,0.027406
 0.996,0.250001,0.000000,0.027056
 0.997,0.250001,0.000000,0.026710
 0.998,0.250001,0.000000,0.026369
 0.999,0.250001,0.000000,0.026032
 1.000,0.250001,0.000000,0.025700
