4,0.456315,0.404165,0.00722806,-2.72097,2.94298,0.182266,-0.00389759,0,-2.76696,3.02706,0.25055,-0.0102265,0.101811,0.304798,-0.839645,-0.994318,0.158149
4,0.456315,0.427045,0.00722806,-2.72097,2.94298,0.182266,-0.00389759,0,-2.74344,3.01172,0.240324,-0.0153398,0.102533,0.212966,-0.746014,-0.869526,0.297092
4,0.456315,0.451171,0.00722806,-2.72097,2.94298,0.182266,-0.00389759,0,-2.72262,3.0066,0.230097,-0.0102265,0.103256,0.12985,-0.722944,-0.754017,0.136801
5,0.570394,0.474928,0.0103494,-2.63542,2.91443,0.12004,-0.00559817,0,-2.70428,3.0066,0.214757,-0.00511327,0.137156,0.40561,-0.941263,-1.16626,-0.0476326
5,0.570394,0.497799,0.0103494,-2.63542,2.91443,0.12004,-0.00559817,0,-2.69005,3.00149,0.194304,-0.00511327,0.138191,0.354123,-0.922881,-0.87243,-0.0426574
5,0.570394,0.521806,0.0103494,-2.63542,2.91443,0.12004,-0.00559817,0,-2.67029,3.00149,0.173851,-0.00511327,0.139226,0.278602,-0.940293,-0.604332,-0.0386771
5,0.570394,0.545716,0.0103494,-2.63542,2.91443,0.12004,-0.00559817,0,-2.64899,3.00149,0.153398,-0.00511327,0.140261,0.194754,-0.957705,-0.347266,-0.035493
5,0.570394,0.569487,0.0103494,-2.63542,2.91443,0.12004,-0.00559817,0,-2.62946,3.00149,0.138058,-0.00511327,0.141296,0.116029,-0.975117,-0.193011,-0.0329456
6,0.684473,0.593485,0.0136592,-2.54986,2.8865,0.0586443,-0.00736276,0,-2.61382,2.99638,0.127832,-0.00511327,0.176193,0.402124,-1.1568,-0.747735,-0.066003
6,0.684473,0.616238,0.0136592,-2.54986,2.8865,0.0586443,-0.00736276,0,-2.60124,2.99126,0.122718,-0.00511327,0.177559,0.35693,-1.14195,-0.776658,-0.0643727
6,0.684473,0.640104,0.0136592,-2.54986,2.8865,0.0586443,-0.00736276,0,-2.58446,2.98615,0.107379,-0.00511327,0.178925,0.293301,-1.12609,-0.603465,-0.0630685
6,0.684473,0.663857,0.0136592,-2.54986,2.8865,0.0586443,-0.00736276,0,-2.56486,2.98104,0.0971521,-0.00511327,0.180291,0.216395,-1.1092,-0.527743,-0.0620251
7,0.798552,0.687854,0.0170185,-2.46452,2.8592,-0.00211,-0.00910493,0,-2.54447,2.97592,0.0869256,-0.00511327,0.215159,0.484193,-1.28786,-1.05702,-0.0948657
7,0.798552,0.711756,0.0170185,-2.46452,2.8592,-0.00211,-0.00910493,0,-2.52639,2.97081,0.0818123,-0.00511327,0.216861,0.418058,-1.27439,-1.07195,-0.0941979
7,0.798552,0.736989,0.0170185,-2.46452,2.8592,-0.00211,-0.00910493,0,-2.5032,2.9657,0.0613592,-0.00511327,0.218563,0.329141,-1.2599,-0.800599,-0.0936637
7,0.798552,0.76072,0.0170185,-2.46452,2.8592,-0.00211,-0.00910493,0.00511327,-2.47623,2.96058,0.0409062,-0.00511327,0.125529,0.22244,-1.24438,-0.53156,-0.0932363
7,0.798552,0.784594,0.0170185,-2.46452,2.8592,-0.00211,-0.00910493,0.00511327,-2.4493,2.95547,0.0204531,-0.00511327,0.135338,0.113194,-1.22784,-0.27527,-0.0928944
8,0.912631,0.808519,0.0203291,-2.37964,2.83253,-0.0624146,-0.0107139,0.00511327,-2.42926,2.95036,0.00511327,-0.00511327,0.175677,0.377498,-1.40232,-0.729213,-0.123732
8,0.912631,0.832616,0.0203291,-2.37964,2.83253,-0.0624146,-0.0107139,0.00511327,-2.41526,2.95036,0.00511327,-0.00511327,0.182714,0.325057,-1.42589,-0.864115,-0.124073
8,0.912631,0.854227,0.0203291,-2.37964,2.83253,-0.0624146,-0.0107139,0.00511327,-2.39875,2.94524,-0.00511327,-0.00511327,0.188648,0.260929,-1.41264,-0.775449,-0.124458
8,0.912631,0.879393,0.0203291,-2.37964,2.83253,-0.0624146,-0.0107139,0.00511327,-2.38001,2.94013,-0.0153398,-0.00511327,0.1937,0.185979,-1.39837,-0.697555,-0.124878
8,0.912631,0.901108,0.0203291,-2.37964,2.83253,-0.0624146,-0.0107139,0.00511327,-2.36217,2.93502,-0.0255663,-0.00511327,0.198045,0.112884,-1.38307,-0.60179,-0.125326
9,1.02671,0.924892,0.0235046,-2.29543,2.80649,-0.122454,-0.0121371,0.00511327,-2.34788,2.9299,-0.0357929,-0.00511327,0.23209,0.397774,-1.55422,-1.11838,-0.152223
9,1.02671,0.947765,0.0235046,-2.29543,2.80649,-0.122454,-0.0121371,0.00511327,-2.33304,2.91968,-0.0460194,-0.00511327,0.235736,0.3422,-1.50527,-1.02869,-0.152854
9,1.02671,0.971501,0.0235046,-2.29543,2.80649,-0.122454,-0.0121371,0.0102265,-2.31602,2.91456,-0.056246,-0.00511327,0.144302,0.276149,-1.49109,-0.940265,-0.153499
9,1.02671,0.995247,0.0235046,-2.29543,2.80649,-0.122454,-0.0121371,0.0102265,-2.29637,2.90945,-0.0715858,-0.00511327,0.155401,0.197545,-1.47589,-0.754671,-0.154156
9,1.02671,1.02049,0.0235046,-2.29543,2.80649,-0.122454,-0.0121371,0.0102265,-2.27908,2.90434,-0.0869256,-0.00511327,0.164547,0.126762,-1.45967,-0.582695,-0.154821
10,1.14079,1.04438,0.0264738,-2.21208,2.78109,-0.182417,-0.0133116,0.0153398,-2.26126,2.89922,-0.0971521,-0.00511327,0.105266,0.393812,-1.62528,-1.10771,-0.176822
10,1.14079,1.06841,0.0264738,-2.21208,2.78109,-0.182417,-0.0133116,0.0102265,-2.24967,2.89411,-0.102265,-0.00511327,0.214144,0.351222,-1.61209,-1.12221,-0.177618
10,1.14079,1.09339,0.0264738,-2.21208,2.78109,-0.182417,-0.0133116,0.0102265,-2.22862,2.889,-0.122718,-0.00511327,0.218113,0.268674,-1.59788,-0.848551,-0.178419
10,1.14079,1.11605,0.0264738,-2.21208,2.78109,-0.182417,-0.0133116,0.0102265,-2.20935,2.88388,-0.138058,-0.00511327,0.221613,0.191292,-1.58264,-0.667852,-0.179224
10,1.14079,1.13865,0.0264738,-2.21208,2.78109,-0.182417,-0.0133116,0.0102265,-2.1903,2.87877,-0.148285,-0.00511327,0.224738,0.112945,-1.56639,-0.588528,-0.180032
11,1.25487,1.16241,0.0291712,-2.12977,2.75629,-0.24249,-0.014226,0.0102265,-2.17424,2.87366,-0.158511,-0.00511327,0.251757,0.382403,-1.72767,-1.11781,-0.196885
11,1.25487,1.18514,0.0291712,-2.12977,2.75629,-0.24249,-0.014226,0.0102265,-2.16276,2.86854,-0.163625,-0.00511327,0.254611,0.339776,-1.71433,-1.13169,-0.197788
11,1.25487,1.20889,0.0291712,-2.12977,2.75629,-0.24249,-0.014226,0.0102265,-2.14725,2.86854,-0.168738,-0.00511327,0.257274,0.279491,-1.73678,-1.13556,-0.198693
11,1.25487,1.23266,0.0291712,-2.12977,2.75629,-0.24249,-0.014226,0.0153398,-2.12693,2.8532,-0.189191,-0.00511327,0.165114,0.197934,-1.64878,-0.845417,-0.1996
12,1.36895,1.25528,0.0315207,-2.04865,2.73197,-0.302836,-0.0148738,0.0153398,-2.11066,2.84809,-0.204531,-0.00511327,0.195771,0.463546,-1.80646,-1.27249,-0.211262
12,1.36895,1.27915,0.0315207,-2.04865,2.73197,-0.302836,-0.0148738,0.0153398,-2.09406,2.84298,-0.209644,-0.00511327,0.204666,0.40168,-1.79287,-1.29444,-0.212234
12,1.36895,1.30303,0.0315207,-2.04865,2.73197,-0.302836,-0.0148738,0.0153398,-2.07076,2.83275,-0.230097,-0.00511327,0.212106,0.310674,-1.74144,-1.01974,-0.213208
12,1.36895,1.32707,0.0315207,-2.04865,2.73197,-0.302836,-0.0148738,0.0204531,-2.045,2.82764,-0.245437,-0.00511327,0.124175,0.207268,-1.72478,-0.853733,-0.214182
12,1.36895,1.35093,0.0315207,-2.04865,2.73197,-0.302836,-0.0148738,0.0204531,-2.02217,2.81741,-0.26589,-0.00511327,0.13752,0.113291,-1.67028,-0.594511,-0.215156
13,1.48302,1.37483,0.0334649,-1.96889,2.70805,-0.363576,-0.0152631,0.0204531,-2.0027,2.8123,-0.271003,-0.00511327,0.163821,0.357812,-1.8228,-1.24609,-0.221649
13,1.48302,1.39868,0.0334649,-1.96889,2.70805,-0.363576,-0.0152631,0.0204531,-1.98866,2.80718,-0.276117,-0.00511327,0.172955,0.30365,-1.80683,-1.26914,-0.222663
13,1.48302,1.4238,0.0334649,-1.96889,2.70805,-0.363576,-0.0152631,0.0204531,-1.97087,2.80207,-0.286343,-0.00511327,0.180522,0.232705,-1.78984,-1.18839,-0.223678
13,1.48302,1.44768,0.0334649,-1.96889,2.70805,-0.363576,-0.0152631,0.0204531,-1.9536,2.79696,-0.301683,-0.00511327,0.186836,0.162088,-1.77183,-1.00518,-0.224692
13,1.48302,1.46918,0.0334649,-1.96889,2.70805,-0.363576,-0.0152631,0.0204531,-1.93609,2.79185,-0.311909,-0.00511327,0.192147,0.0887484,-1.7528,-0.912605,-0.225706
14,1.5971,1.49067,0.0349262,-1.89065,2.68445,-0.42479,-0.0153893,0.0204531,-1.92141,2.78673,-0.322136,-0.00511327,0.206629,0.346081,-1.90264,-1.44117,-0.226823
14,1.5971,1.51344,0.0349262,-1.89065,2.68445,-0.42479,-0.0153893,0.0204531,-1.91078,2.78162,-0.337476,-0.00511327,0.210643,0.305573,-1.88628,-1.25972,-0.22785
14,1.5971,1.53731,0.0349262,-1.89065,2.68445,-0.42479,-0.0153893,0.0204531,-1.89674,2.77651,-0.347702,-0.00511327,0.214144,0.250026,-1.8689,-1.18487,-0.228877
14,1.5971,1.55993,0.0349262,-1.89065,2.68445,-0.42479,-0.0153893,0.0204531,-1.88036,2.77139,-0.368155,-0.00511327,0.217234,0.183456,-1.8505,-0.906683,-0.229905
14,1.5971,1.58385,0.0349262,-1.89065,2.68445,-0.42479,-0.0153893,0.0204531,-1.86626,2.76117,-0.378382,-0.00511327,0.219995,0.12462,-1.79425,-0.840817,-0.230932
15,1.71118,1.60758,0.0358414,-1.81404,2.66113,-0.486553,-0.0152377,0.0204531,-1.85207,2.75094,-0.388608,-0.00511327,0.226435,0.378134,-1.90388,-1.39612,-0.226583
15,1.71118,1.63045,0.0358414,-1.81404,2.66113,-0.486553,-0.0152377,0.0204531,-1.84117,2.74071,-0.393722,-0.00511327,0.228815,0.337216,-1.84822,-1.41555,-0.227596
15,1.71118,1.65425,0.0358414,-1.81404,2.66113,-0.486553,-0.0152377,0.0204531,-1.82551,2.7356,-0.414175,-0.00511327,0.231026,0.275731,-1.82732,-1.14011,-0.228608
15,1.71118,1.68049,0.0358414,-1.81404,2.66113,-0.486553,-0.0152377,0.0204531,-1.80572,2.71515,-0.429515,-0.00511327,0.233103,0.195735,-1.69495,-0.984854,-0.22962
15,1.71118,1.70313,0.0358414,-1.81404,2.66113,-0.486553,-0.0152377,0.0255663,-1.78701,2.71003,-0.444854,-0.00511327,0.138268,0.118199,-1.66893,-0.811031,-0.230633
16,1.82526,1.72586,0.0361517,-1.7391,2.63804,-0.548926,-0.0148205,0.0204531,-1.77105,2.69981,-0.455081,-0.00511327,0.242467,0.357315,-1.77136,-1.3734,-0.221092
16,1.82526,1.7496,0.0361517,-1.7391,2.63804,-0.548926,-0.0148205,0.0204531,-1.75856,2.69469,-0.460194,-0.00511327,0.242541,0.309294,-1.7469,-1.3987,-0.222063
16,1.82526,1.77349,0.0361517,-1.7391,2.63804,-0.548926,-0.0148205,0.0255663,-1.74176,2.68958,-0.480647,-0.00511327,0.148471,0.242371,-1.72142,-1.12692,-0.223034
16,1.82526,1.79738,0.0361517,-1.7391,2.63804,-0.548926,-0.0148205,0.0255663,-1.7246,2.67935,-0.495987,-0.00511327,0.157133,0.172287,-1.65809,-0.962312,-0.224004
16,1.82526,1.82136,0.0361517,-1.7391,2.63804,-0.548926,-0.0148205,0.0255663,-1.70661,2.67424,-0.511327,-0.00511327,0.164274,0.0970467,-1.62954,-0.799988,-0.224975
17,1.93934,1.84417,0.0357815,-1.66584,2.61509,-0.611947,-0.014156,0.0255663,-1.6911,2.66401,-0.521553,-0.00511327,0.16023,0.330601,-1.72834,-1.37064,-0.210543
17,1.93934,1.86914,0.0357815,-1.66584,2.61509,-0.611947,-0.014156,0.0255663,-1.6798,2.6589,-0.521553,-0.00511327,0.165144,0.286791,-1.70131,-1.49185,-0.211448
17,1.93934,1.89427,0.0357815,-1.66584,2.61509,-0.611947,-0.014156,0.0255663,-1.66475,2.65379,-0.542007,-0.00511327,0.16928,0.226591,-1.67325,-1.22128,-0.212352
17,1.93934,1.91948,0.0357815,-1.66584,2.61509,-0.611947,-0.014156,0.0255663,-1.64727,2.64867,-0.557346,-0.00511327,0.172793,0.154803,-1.64417,-1.05594,-0.213256
18,2.05342,1.94452,0.0347006,-1.59419,2.59225,-0.675607,-0.0132581,0.0255663,-1.63084,2.64356,-0.572686,-0.00511327,0.158688,0.379356,-1.77853,-1.54067,-0.194104
18,2.05342,1.9695,0.0347006,-1.59419,2.59225,-0.675607,-0.0132581,0.0255663,-1.61478,2.63845,-0.593139,-0.00511327,0.161195,0.317171,-1.75197,-1.29143,-0.194918
18,2.05342,1.99461,0.0347006,-1.59419,2.59225,-0.675607,-0.0132581,0.0255663,-1.59579,2.62311,-0.608479,-0.00511327,0.163384,0.241377,-1.65076,-1.14393,-0.195733
18,2.05342,2.01727,0.0347006,-1.59419,2.59225,-0.675607,-0.0132581,0.0255663,-1.57613,2.61799,-0.623819,-0.00511327,0.165318,0.160936,-1.62012,-0.981778,-0.196547
18,2.05342,2.04001,0.0347006,-1.59419,2.59225,-0.675607,-0.0132581,0.0255663,-1.56203,2.60777,-0.639159,-0.00511327,0.167048,0.101302,-1.55164,-0.821442,-0.197362
19,2.1675,2.06378,0.0329121,-1.52405,2.56948,-0.739943,-0.0121311,0.0255663,-1.54914,2.60265,-0.649385,-0.00511327,0.144714,0.332802,-1.6819,-1.41834,-0.173528
19,2.1675,2.08751,0.0329121,-1.52405,2.56948,-0.739943,-0.0121311,0.0255663,-1.53588,2.59754,-0.654498,-0.00511327,0.145971,0.28095,-1.65172,-1.45099,-0.174229
19,2.1675,2.11279,0.0329121,-1.52405,2.56948,-0.739943,-0.0121311,0.0255663,-1.52318,2.58731,-0.664725,-0.00511327,0.147124,0.230157,-1.5837,-1.37862,-0.174931
19,2.1675,2.13541,0.0329121,-1.52405,2.56948,-0.739943,-0.0121311,0.0255663,-1.50677,2.5822,-0.685178,-0.00511327,0.148193,0.162764,-1.55045,-1.0975,-0.175633
19,2.1675,2.1593,0.0329121,-1.52405,2.56948,-0.739943,-0.0121311,0.0255663,-1.49303,2.57709,-0.700518,-0.00511327,0.149195,0.104696,-1.51618,-0.934891,-0.176335
20,2.28158,2.18342,0.0304578,-1.45531,2.54669,-0.805007,-0.0107764,0.0255663,-1.47788,2.56686,-0.710744,-0.00511327,0.119493,0.321334,-1.60815,-1.53245,-0.147899
20,2.28158,2.20617,0.0304578,-1.45531,2.54669,-0.805007,-0.0107764,0.0255663,-1.46605,2.56175,-0.715858,-0.00511327,0.119664,0.275115,-1.57537,-1.55652,-0.148465
20,2.28158,2.23118,0.0304578,-1.45531,2.54669,-0.805007,-0.0107764,0.0255663,-1.45244,2.55663,-0.736311,-0.00511327,0.119801,0.220374,-1.54157,-1.2933,-0.149032
20,2.28158,2.25516,0.0304578,-1.45531,2.54669,-0.805007,-0.0107764,0.0255663,-1.43726,2.55152,-0.751651,-0.00511327,0.11991,0.15785,-1.50578,-1.1284,-0.149598
20,2.28158,2.27915,0.0304578,-1.45531,2.54669,-0.805007,-0.0107764,0.0255663,-1.42208,2.54129,-0.772104,-0.00511327,0.119998,0.0937889,-1.43311,-0.871161,-0.150164
21,2.39566,2.3029,0.0273905,-1.38781,2.5238,-0.870834,-0.00920402,0.0255663,-1.40921,2.53618,-0.787443,-0.00511327,0.084541,0.314441,-1.56,-1.38763,-0.116779
21,2.39566,2.32678,0.0273905,-1.38781,2.5238,-0.870834,-0.00920402,0.0255663,-1.39979,2.53107,-0.792557,-0.00511327,0.0845971,0.277987,-1.52566,-1.42788,-0.116779
21,2.39566,2.3494,0.0273905,-1.38781,2.5238,-0.870834,-0.00920402,0.0255663,-1.38587,2.52084,-0.807897,-0.00511327,0.084642,0.22211,-1.45407,-1.25481,-0.116779
21,2.39566,2.37209,0.0273905,-1.38781,2.5238,-0.870834,-0.00920402,0.0255663,-1.37013,2.51573,-0.823236,-0.00511327,0.0846779,0.157371,-1.41667,-1.08563,-0.116779
21,2.39566,2.39493,0.0273905,-1.38781,2.5238,-0.870834,-0.00920402,0.0255663,-1.35766,2.51062,-0.838576,-0.00511327,0.0847066,0.104485,-1.37823,-0.920241,-0.116779
22,2.50973,2.41641,0.0237694,-1.32143,2.50076,-0.937434,-0.00741056,0.0255663,-1.34515,2.5055,-0.848803,-0.00511327,0.0444317,0.322369,-1.50378,-1.5265,-0.0788352
22,2.50973,2.43918,0.0237694,-1.32143,2.50076,-0.937434,-0.00741056,0.0255663,-1.3351,2.50039,-0.853916,-0.00511327,0.0444501,0.283541,-1.46798,-1.55544,-0.0788352
22,2.50973,2.46293,0.0237694,-1.32143,2.50076,-0.937434,-0.00741056,0.0255663,-1.31879,2.49528,-0.874369,-0.00511327,0.0444648,0.218022,-1.4311,-1.28722,-0.0788352
22,2.50973,2.48684,0.0237694,-1.32143,2.50076,-0.937434,-0.00741056,0.0255663,-1.30142,2.49528,-0.889709,-0.00511327,0.0444765,0.146559,-1.43,-1.12655,-0.0788352
22,2.50973,2.50943,0.0237694,-1.32143,2.50076,-0.937434,-0.00741056,0.0255663,-1.2888,2.49016,-0.899935,-0.00511327,0.044486,0.0927931,-1.39209,-1.05625,-0.0788352
23,2.62381,2.53207,0.0196821,-1.25599,2.47752,-1.00481,-0.00538041,0.0255663,-1.2771,2.49016,-0.920388,-0.00511327,6.68317e-06,0.309873,-1.55726,-1.47297,-0.0361883
23,2.62381,2.55718,0.0196821,-1.25599,2.47752,-1.00481,-0.00538041,0.0255663,-1.26706,2.48505,-0.925502,-0.00511327,-0.000575721,0.270833,-1.52297,-1.51569,-0.0361883
23,2.62381,2.58106,0.0196821,-1.25599,2.47752,-1.00481,-0.00538041,0.0255663,-1.25112,2.47994,-0.935728,-0.00511327,-0.00115932,0.206556,-1.48718,-1.44409,-0.0361883
23,2.62381,2.60482,0.0196821,-1.25599,2.47752,-1.00481,-0.00538041,0.0255663,-1.23593,2.47482,-0.951068,-0.00511327,-0.0017439,0.143816,-1.45139,-1.27158,-0.0361883
24,2.73789,2.62997,0.0152497,-1.19129,2.45408,-1.07296,-0.00311709,0.0255663,-1.22411,2.46971,-0.971521,-0.00511327,-0.0489261,0.358589,-1.58278,-1.71191,0.0111289
24,2.73789,2.65259,0.0152497,-1.19129,2.45408,-1.07296,-0.00311709,0.0255663,-1.21227,2.4646,-0.981748,-0.00511327,-0.0499553,0.313366,-1.54909,-1.64851,0.0111289
24,2.73789,2.67646,0.0152497,-1.19129,2.45408,-1.07296,-0.00311709,0.0255663,-1.19727,2.45948,-0.997087,-0.00511327,-0.050985,0.253954,-1.51437,-1.48845,0.0111289
24,2.73789,2.70022,0.0152497,-1.19129,2.45408,-1.07296,-0.00311709,0.0255663,-1.17913,2.44926,-1.02265,-0.00511327,-0.0520151,0.180178,-1.44279,-1.1397,0.0111289
24,2.73789,2.72422,0.0152497,-1.19129,2.45408,-1.07296,-0.00311709,0.0255663,-1.16123,2.44414,-1.04311,-0.00511327,-0.0530455,0.105578,-1.40501,-0.904398,0.0111289
25,2.85197,2.74695,0.0106085,-1.12709,2.43048,-1.14183,-0.000619817,0.0255663,-1.14848,2.43392,-1.05845,-0.00511327,-0.101378,0.31348,-1.49864,-1.46189,0.0627048
25,2.85197,2.77083,0.0106085,-1.12709,2.43048,-1.14183,-0.000619817,0.0255663,-1.138,2.42369,-1.06356,-0.00511327,-0.102873,0.272675,-1.4257,-1.51751,0.0627048
25,2.85197,2.79471,0.0106085,-1.12709,2.43048,-1.14183,-0.000619817,0.0255663,-1.12327,2.41858,-1.0789,-0.00511327,-0.104368,0.213375,-1.38752,-1.36388,0.0627048
25,2.85197,2.81846,0.0106085,-1.12709,2.43048,-1.14183,-0.000619817,0.0255663,-1.10992,2.41346,-1.08913,-0.00511327,-0.105863,0.158248,-1.34833,-1.30406,0.0627048
25,2.85197,2.84236,0.0106085,-1.12709,2.43048,-1.14183,-0.000619817,0.0255663,-1.09601,2.40324,-1.10958,-0.00511327,-0.107359,0.0995106,-1.27129,-1.04743,0.0627048
26,2.96605,2.86621,0.00591876,-1.06311,2.40681,-1.21131,0.00206345,0.0255663,-1.08369,2.39812,-1.11981,-0.00511327,-0.155408,0.308185,-1.39942,-1.69467,0.11794
26,2.96605,2.89002,0.00591876,-1.06311,2.40681,-1.21131,0.00206345,0.0255663,-1.0725,2.3879,-1.13003,-0.00511327,-0.157373,0.26436,-1.32405,-1.63329,0.118657
26,2.96605,2.91387,0.00591876,-1.06311,2.40681,-1.21131,0.00206345,0.0255663,-1.0587,2.38278,-1.14537,-0.00511327,-0.159338,0.208736,-1.28345,-1.46998,0.119375
26,2.96605,2.93648,0.00591876,-1.06311,2.40681,-1.21131,0.00206345,0.0255663,-1.0401,2.37767,-1.16583,-0.00511327,-0.161302,0.132046,-1.24183,-1.20448,0.120093
26,2.96605,2.9591,0.00591876,-1.06311,2.40681,-1.21131,0.00206345,0.0255663,-1.02609,2.37767,-1.17605,-0.00511327,-0.163267,0.0722966,-1.236,-1.14386,0.12081
27,3.08013,2.98203,0.00132167,-0.999013,2.38321,-1.28129,0.00484388,0.0255663,-1.01686,2.37256,-1.1965,-0.00511327,-0.209279,0.293551,-1.36328,-1.59351,0.177174
27,3.08013,3.00465,0.00132167,-0.999013,2.38321,-1.28129,0.00484388,0.0255663,-1.00854,2.36744,-1.20162,-0.00511327,-0.211704,0.261227,-1.32434,-1.63763,0.17817
27,3.08013,3.02864,0.00132167,-0.999013,2.38321,-1.28129,0.00484388,0.0255663,-0.994618,2.36233,-1.21696,-0.00511327,-0.214128,0.205085,-1.28437,-1.47775,0.179166
27,3.08013,3.05138,0.00132167,-0.999013,2.38321,-1.28129,0.00484388,0.0255663,-0.979534,2.35722,-1.23741,-0.00511327,-0.216553,0.142801,-1.24338,-1.21534,0.180161
27,3.08013,3.074,0.00132167,-0.999013,2.38321,-1.28129,0.00484388,0.0255663,-0.964559,2.3521,-1.25275,-0.00511327,-0.218977,0.0794548,-1.20136,-1.05922,0.181157
28,3.19421,3.09775,-0.00300362,-0.934421,2.35983,-1.35168,0.0075969,0.0204531,-0.953469,2.34699,-1.26298,-0.00511327,-0.16594,0.295369,-1.32666,-1.71487,0.235758
28,3.19421,3.123,-0.00300362,-0.934421,2.35983,-1.35168,0.0075969,0.0204531,-0.945177,2.34188,-1.2732,-0.00511327,-0.176899,0.263275,-1.28727,-1.66159,0.237029
28,3.19421,3.14679,-0.00300362,-0.934421,2.35983,-1.35168,0.0075969,0.0204531,-0.931027,2.33676,-1.29366,-0.00511327,-0.186135,0.206339,-1.24687,-1.40477,0.2383
28,3.19421,3.16939,-0.00300362,-0.934421,2.35983,-1.35168,0.0075969,0.0204531,-0.916301,2.33676,-1.30388,-0.00511327,-0.193992,0.145619,-1.24225,-1.34235,0.239571
28,3.19421,3.19317,-0.00300362,-0.934421,2.35983,-1.35168,0.0075969,0.0204531,-0.90361,2.32654,-1.31411,-0.00511327,-0.200748,0.0917758,-1.16401,-1.27633,0.240842
29,3.30829,3.21591,-0.00682259,-0.868776,2.33662,-1.42209,0.0101525,0.0204531,-0.894085,2.32142,-1.33456,-0.00511327,-0.238071,0.318789,-1.28771,-1.70807,0.289688
29,3.30829,3.23977,-0.00682259,-0.868776,2.33662,-1.42209,0.0101525,0.0153398,-0.882938,2.3112,-1.34479,-0.00511327,-0.149131,0.275615,-1.21104,-1.65344,0.291214
29,3.30829,3.26365,-0.00682259,-0.868776,2.33662,-1.42209,0.0101525,0.0153398,-0.868558,2.30608,-1.36013,-0.00511327,-0.162174,0.218096,-1.16914,-1.49536,0.292741
29,3.30829,3.28765,-0.00682259,-0.868776,2.33662,-1.42209,0.0101525,0.0153398,-0.8512,2.30097,-1.38058,-0.00511327,-0.173052,0.146907,-1.12622,-1.24436,0.294268
30,3.42237,3.31144,-0.00982911,-0.801072,2.31319,-1.49151,0.0122755,0.0153398,-0.837424,2.29586,-1.39592,-0.00511327,-0.202599,0.366253,-1.25096,-1.77822,0.332334
