0.000787,87.0181,16277.3,0
0.003611,5.41649,7315.43,0
0.02317,5.41649,5852.35,0
0.027826,5.47785,4684.47,0
0.031824,5.49165,3748.26,0
0.035861,-0.78233,2684.99,0
0.039979,-0.773126,2148.44,0
0.044007,-0.760854,1719.36,0
0.047987,-0.748583,1376.11,0
0.05324,-0.739379,1101.23,0
0.057239,-0.725573,881.678,0
0.061238,-0.714835,705.879,0
0.066487,-0.702563,565.171,0
0.070487,-0.690291,452.751,0
0.075738,-0.67802,362.668,0
0.079793,-0.667282,290.671,0
0.08374,-0.65501,233.15,0
0.089116,-0.642738,186.977,0
0.093118,-0.630466,150.195,0
0.098366,-0.618194,120.623,0
0.10237,-0.607456,97.0353,0
0.106369,-0.595185,78.2419,0
0.110369,-0.585981,63.0537,0
0.114367,-0.576777,50.9034,0
0.11837,-0.566039,41.2592,0
0.122368,-0.556835,33.4677,0
0.126493,-0.547631,27.2205,0
0.130496,-0.535359,22.3895,0
0.134496,-0.523087,18.5251,0
0.138495,-0.513884,15.2804,0
0.143746,-0.500078,12.7501,0
0.147748,-0.48934,10.737,0
0.152997,-0.477068,9.05709,0
0.157126,-0.464796,7.84009,0
0.161124,-0.452524,6.88613,0
0.166499,-0.440253,5.96544,0
0.170498,-0.429515,5.30925,0
0.175752,-0.417243,4.71463,0
0.179877,-0.404971,4.3667,0
0.183881,-0.394233,4.02999,0
0.189254,-0.381961,3.68062,0
0.193253,-0.371223,3.48152,0
0.198504,-0.357418,3.31105,0
0.202627,-0.345146,3.24413,0
0.206631,-0.332874,3.20828,0
0.212008,-0.320602,3.02325,0
0.216007,-0.30833,3.03204,0
0.221257,-0.297592,2.83477,0
0.225381,-0.28532,2.86267,0
0.229383,-0.273049,2.90358,0
0.234758,-0.262311,2.72234,0
0.238757,-0.250039,2.79162,0
0.244011,-0.237767,2.70061,0
0.248134,-0.225495,2.75549,0
0.252137,-0.213223,2.81768,0
0.257585,-0.202485,2.64899,0
0.261511,-0.191748,2.66495,0
0.266764,-0.179476,2.59928,0
0.270905,-0.168738,2.60005,0
0.27489,-0.154932,2.77016,0
0.280263,-0.14266,2.67275,0
0.284266,-0.130388,2.75164,0
0.289515,-0.118117,2.66872,0
0.294019,-0.107379,2.63511,0
0.298034,-0.0951068,2.71848,0
0.303263,-0.082835,2.64425,0
0.30851,-0.0705631,2.58299,0
0.313779,-0.0567573,2.59213,0
0.319011,-0.0414175,2.65819,0
0.323011,-0.0291456,2.74014,0
0.328263,-0.0184078,2.60102,0
0.332382,-0.00613592,2.67668,0
0.337659,0.00613592,2.60849,0
0.342891,0.0214757,2.67061,0
0.346888,0.0352816,2.8273,0
0.350923,0.0460194,2.79846,0
0.35489,0.0552233,2.69885,0
0.360141,0.0674952,2.62658,0
0.364263,0.078233,2.62239,0
0.369541,0.0905049,2.56497,0
0.374772,0.104311,2.57741,0
0.378893,0.116583,2.65765,0
0.382897,0.12732,2.66234,0
0.387016,0.138058,2.65138,0
0.392029,0.15033,2.59075,0
0.396006,0.16567,2.84345,0
0.400004,0.174874,2.73507,0
0.404007,0.187146,2.80149,0
0.408007,0.19635,2.70116,0
0.412133,0.204019,2.53271,0
0.41613,0.216291,2.64007,0
0.421382,0.227029,2.52104,0
0.425391,0.240835,2.70678,0
0.430633,0.251573,2.57464,0
0.434884,0.263845,2.63707,0
0.438884,0.274583,2.64628,0
0.444137,0.286854,2.58453,0
0.448134,0.299126,2.68121,0
0.453389,0.311398,2.61211,0
0.457637,0.32367,2.66773,0
0.461639,0.335942,2.74732,0
0.46689,0.348214,2.66527,0
0.470906,0.360485,2.74565,0
0.476141,0.372757,2.66411,0
0.480387,0.383495,2.6366,0
0.484423,0.395767,2.72487,0
0.489645,0.406505,2.58772,0
0.493643,0.418777,2.68392,0
0.498891,0.431049,2.61463,0
0.501752,0.441786,2.84208,0
0.505775,0.449456,2.65516,0
0.509767,0.463262,2.81563,0
0.513769,0.472466,2.71247,0
0.51777,0.484738,2.78357,0
0.52177,0.493942,2.68693,0
0.525894,0.503146,2.5959,0
0.529896,0.515418,2.69001,0
0.535147,0.527689,2.61951,0
0.539146,0.539961,2.7092,0
0.544398,0.550699,2.57634,0
0.548644,0.562971,2.63898,0
0.55265,0.575243,2.72401,0
0.557962,0.585981,2.58556,0
0.561902,0.598253,2.68715,0
0.56715,0.60899,2.55893,0
0.57144,0.621262,2.62451,0
0.575385,0.633534,2.71536,0
0.580652,0.644272,2.58003,0
0.584637,0.656544,2.67992,0
0.58995,0.668816,2.6101,0
0.593904,0.681087,2.70168,0
0.597907,0.693359,2.77463,0
0.601907,0.702563,2.6799,0
0.605904,0.713301,2.68094,0
0.609907,0.724039,2.68125,0
0.613907,0.733243,2.60531,0
0.617907,0.745515,2.69769,0
0.621908,0.754719,2.61834,0
0.626034,0.763922,2.54092,0
0.630033,0.776194,2.64618,0
0.635285,0.79,2.64278,0
0.639284,0.802272,2.72781,0
0.644537,0.81301,2.59116,0
0.648785,0.825282,2.6507,0
0.652787,0.837554,2.734,0
0.658036,0.849825,2.65461,0
0.662039,0.860563,2.66031,0
0.667287,0.874369,2.65429,0
0.671537,0.886641,2.70106,0
0.675538,0.897379,2.69748,0
0.680809,0.909651,2.62548,0
0.684791,0.921923,2.71352,0
0.690039,0.934194,2.6384,0
0.69429,0.946466,2.68822,0
0.698291,0.958738,2.76417,0
0.703542,0.969476,2.62024,0
0.707557,0.983282,2.78735,0
0.712801,0.995554,2.6964,0
0.717044,1.00629,2.66302,0
0.721045,1.01856,2.74371,0
0.726297,1.03084,2.66238,0
0.730294,1.04311,2.7438,0
0.735547,1.05538,2.66227,0
0.739798,1.06765,2.70718,0
0.743799,1.07992,2.77919,0
0.74905,1.09066,2.63241,0
0.753049,1.10293,2.71983,0
0.758303,1.11367,2.58453,0
0.761175,1.12441,2.81539,0
0.765174,1.13361,2.7125,0
0.769177,1.14588,2.78329,0
0.773177,1.15509,2.68671,0
0.777174,1.16889,2.84,0
0.781182,1.1781,2.73185,0
0.785301,1.1873,2.63184,0
0.789303,1.19804,2.64223,0
0.794555,1.21031,2.58119,0
0.798555,1.22258,2.6784,0
0.803806,1.23485,2.61022,0
0.80805,1.24713,2.66635,0
0.81204,1.2594,2.74805,0
0.81729,1.27167,2.66594,0
0.821293,1.28394,2.7462,0
0.826542,1.29621,2.66445,0
0.829415,1.30695,2.87881,0
0.833439,1.31616,2.76141,0
0.837436,1.32843,2.82241,0
0.841442,1.33917,2.79482,0
0.845433,1.3499,2.77288,0
0.849441,1.35911,2.67839,0
0.85356,1.36831,2.58896,0
0.857569,1.38058,2.6846,0
0.862814,1.39285,2.61501,0
0.866813,1.40359,2.62876,0
0.872064,1.41586,2.57051,0
0.87631,1.42814,2.63431,0
0.880314,1.44041,2.72043,0
0.885564,1.45115,2.58541,0
0.889576,1.46342,2.68161,0
0.894824,1.47722,2.67072,0
0.899066,1.4895,2.7149,0
0.903066,1.50177,2.78536,0
0.908321,1.51404,2.69551,0
0.912318,1.52631,2.77031,0
0.917568,1.53858,2.68366,0
0.921806,1.54932,2.65379,0
0.925804,1.56159,2.73662,0
0.931073,1.57386,2.65538,0
0.935071,1.5846,2.6612,0
0.940321,1.59687,2.59645,0
0.944571,1.60915,2.65493,0
0.948573,1.62142,2.73708,0
0.953822,1.63369,2.65708,0
0.957824,1.64596,2.73925,0
0.963075,1.6567,2.60038,0
0.96732,1.67204,2.80269,0
0.971324,1.68278,2.77864,0
0.976601,1.69505,2.69166,0
0.98056,1.70732,2.76677,0
0.985811,1.71959,2.68082,0
0.989832,1.73186,2.75566,0
0.993829,1.7426,2.74155,0
0.997829,1.75334,2.73,0
1.00183,1.76254,2.6435,0
1.00583,1.77482,2.72947,0
1.00983,1.78249,2.56679,0
1.01383,1.79629,2.74407,0
1.01784,1.8055,2.65487,0
1.02196,1.8147,2.57047,0
1.02596,1.82697,2.66997,0
1.03121,1.83924,2.60348,0
1.03521,1.84998,2.61967,0
1.04046,1.86225,2.56306,0
1.0447,1.87452,2.62849,0
1.04871,1.8868,2.71547,0
1.05396,1.89907,2.64005,0
1.05796,1.90981,2.6484,0
1.06321,1.92208,2.5864,0
1.06746,1.93435,2.64675,0
1.07146,1.94662,2.73023,0
1.07671,1.95736,2.59348,0
1.08073,1.96963,2.68822,0
1.08596,1.9819,2.61799,0
1.09022,1.99418,2.67135,0
1.09422,2.00645,2.75066,0
1.09947,2.01872,2.66812,0
1.10347,2.03099,2.74794,0
1.10872,2.04173,2.60749,0
1.11297,2.054,2.66336,0
1.11697,2.06627,2.74443,0
1.12222,2.07854,2.66278,0
1.12622,2.08928,2.66738,0
1.13147,2.10155,2.60113,0
1.13572,2.11383,2.65827,0
1.13972,2.12456,2.66351,0
1.14497,2.13684,2.5984,0
1.14897,2.14911,2.69216,0
1.15422,2.16138,2.62114,0
1.15847,2.17365,2.67481,0
1.16247,2.18592,2.75283,0
1.16773,2.19819,2.6695,0
1.17172,2.20893,2.67276,0
1.17697,2.2212,2.6058,0
1.18122,2.23348,2.66227,0
1.18523,2.24575,2.7428,0
1.19048,2.25955,2.71947,0
1.19448,2.27029,2.71328,0
1.19973,2.28256,2.63812,0
1.20398,2.29637,2.76034,0
1.20798,2.30711,2.7449,0
1.21323,2.31938,2.66306,0
1.21723,2.33165,2.7445,0
1.22248,2.34392,2.66301,0
1.22673,2.35619,2.70818,0
1.23075,2.3654,2.62639,0
1.23598,2.37767,2.56861,0
1.23998,2.38994,2.66849,0
1.24523,2.40221,2.6022,0
1.24949,2.41449,2.65872,0
1.25349,2.42676,2.74086,0
1.25873,2.4375,2.60183,0
1.26274,2.44977,2.69475,0
1.26798,2.46204,2.62339,0
1.27224,2.47431,2.67567,0
1.27624,2.48658,2.75459,0
1.28149,2.49885,2.67108,0
1.28548,2.51113,2.75076,0
1.29077,2.5234,2.66811,0
1.29498,2.53567,2.71185,0
1.29899,2.54794,2.78231,0
1.30424,2.55868,2.63491,0
1.30824,2.56942,2.64482,0
1.3135,2.58169,2.58336,0
1.31762,2.59396,2.66153,0
1.32163,2.60623,2.74251,0
1.32699,2.61851,2.65072,0
1.33099,2.63078,2.73417,0
1.33626,2.64305,2.65519,0
1.34037,2.65532,2.71829,0
1.34437,2.66606,2.71153,0
1.34974,2.67833,2.62593,0
1.35375,2.6906,2.71372,0
1.359,2.70287,2.6383,0
1.36325,2.71361,2.61655,0
1.36725,2.72588,2.70637,0
1.3725,2.73816,2.63233,0
1.3765,2.74889,2.64289,0
1.38175,2.76117,2.5819,0
1.38575,2.77344,2.6788,0
1.391,2.78571,2.61045,0
1.39512,2.79798,2.6838,0
1.39912,2.80872,2.68366,0
1.4044,2.82099,2.61452,0
1.40838,2.83326,2.7046,0
1.41363,2.84553,2.63126,0
1.41788,2.85627,2.61044,0
1.42188,2.86854,2.70148,0
1.42713,2.88082,2.6286,0
1.43113,2.89309,2.71663,0
1.43638,2.90383,2.58221,0
1.44063,2.9161,2.64381,0
1.44463,2.92837,2.72788,0
1.44988,2.94064,2.6497,0
1.45388,2.95291,2.7332,0
1.45913,2.96365,2.59563,0
1.46338,2.97592,2.65414,0
1.46739,2.98973,2.81326,0
1.47264,3.00047,2.65951,0
1.47663,3.01274,2.74151,0
1.48189,3.02348,2.60203,0
1.48613,3.03575,2.6598,0
1.49014,3.04649,2.66407,0
1.49539,3.05876,2.59875,0
1.49939,3.07103,2.69244,0
1.50464,3.0833,2.62163,0
1.50889,3.09557,2.67481,0
1.51289,3.10631,2.67633,0
1.51814,3.11858,2.60865,0
1.52214,3.13085,2.70005,0
1.52739,3.14159,2.56911,0
1.53164,3.15233,2.56084,0
1.53564,3.1646,2.66196,0
1.54091,3.17687,2.5968,0
1.54489,3.18915,2.69133,0
1.55013,3.20142,2.62047,0
1.55412,3.21216,2.63516,0
1.55938,3.22443,2.57438,0
1.56351,3.2367,2.65436,0
1.56751,3.24897,2.73708,0
1.57276,3.26124,2.65699,0
1.57678,3.27198,2.66221,0
1.58203,3.28579,2.6556,0
1.58627,3.29652,2.63003,0
1.59027,3.3088,2.71762,0
1.59553,3.32107,2.64142,0
1.59952,3.33334,2.72688,0
1.60478,3.34408,2.59034,0
1.60902,3.35635,2.65017,0
1.61303,3.36862,2.73327,0
1.61827,3.37936,2.59575,0
1.62228,3.39163,2.68958,0
1.62753,3.4039,2.61926,0
1.63178,3.41618,2.67277,0
1.63578,3.42845,2.75181,0
1.64103,3.43918,2.61019,0
1.64503,3.45146,2.70236,0
1.65028,3.46373,2.62921,0
1.65453,3.47447,2.60892,0
1.65853,3.48827,2.77674,0
1.66378,3.49901,2.63053,0
1.66778,3.51128,2.71817,0
1.67302,3.52355,2.64168,0
1.67729,3.53583,2.69111,0
1.68129,3.54656,2.68951,0
1.68654,3.55884,2.6192,0
1.69054,3.57111,2.7088,0
1.69579,3.58338,2.63436,0
1.70003,3.59412,2.61316,0
1.70404,3.60639,2.70351,0
1.70929,3.62019,2.68884,0
1.71329,3.63093,2.68756,0
1.71854,3.6432,2.61764,0
1.72279,3.65548,2.67202,0
1.72679,3.66928,2.82722,0
1.73204,3.67849,2.61227,0
1.73604,3.69076,2.70371,0
1.74129,3.70303,2.63029,0
1.74555,3.71377,2.6099,0
1.74954,3.72757,2.77752,0
1.75479,3.73831,2.63108,0
1.7588,3.75058,2.7183,0
1.76404,3.76286,2.64223,0
